iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.176302190247,0.177621879918,0.171778039766,0.426007067138,0.412097230073,0.442333785617,0.0202653799759,0.0170132325142,0.0237529691211,0.010761819
1,0.17670656801,0.177857393618,0.172237420126,0.425300353357,0.412097230073,0.440976933514,0.0188223938224,0.0170132325142,0.0221518987342,0.023747278
2,0.176766134628,0.177912044494,0.172295597866,0.425724381625,0.412662521198,0.440976933514,0.0188360299445,0.0170293282876,0.0221518987342,0.0350166829999
3,0.176776229175,0.177922229398,0.172305357975,0.425724381625,0.412662521198,0.440976933514,0.0188360299445,0.0170293282876,0.0221518987342,0.0462953049999
4,0.176487330645,0.177670414314,0.172022045084,0.425159010601,0.413227812323,0.440976933514,0.0188178528347,0.0189035916824,0.0236966824645,0.0574688229999
5,0.176535978932,0.17771249221,0.172066204008,0.425159010601,0.413227812323,0.44052464948,0.0188178528347,0.0189035916824,0.0221343873518,0.0687469989999
6,0.176401286111,0.177565906851,0.171926846758,0.425724381625,0.412662521198,0.440976933514,0.0207278862376,0.0188857412653,0.0221518987342,0.0801289099999
7,0.175245770184,0.176194201403,0.170619681185,0.42628975265,0.412662521198,0.441429217549,0.0207478890229,0.0188857412653,0.020618556701,0.0918366979999
8,0.1749621693,0.175936606873,0.170375252095,0.425724381625,0.412662521198,0.440976933514,0.0197828709288,0.0188857412653,0.0206022187005,0.102771942
9,0.174824980258,0.17579204114,0.170245271586,0.425583038869,0.412662521198,0.440976933514,0.0197780993729,0.0188857412653,0.0206022187005,0.11420051
10,0.177594006731,0.178425053438,0.172986509129,0.425724381625,0.412662521198,0.442333785617,0.015507632663,0.0151658767773,0.0175298804781,0.127967114
11,0.17694579688,0.177869188634,0.172275958561,0.426431095406,0.413227812323,0.442333785617,0.0183841315917,0.0189035916824,0.0190930787589,0.141770543
12,0.177186318128,0.178186829352,0.17246675141,0.427703180212,0.416054267948,0.44369063772,0.0179480960466,0.0189933523267,0.0191387559809,0.155160918
13,0.176788168471,0.177809713704,0.172097218678,0.427561837456,0.416054267948,0.443238353686,0.0179437439379,0.0189933523267,0.0191235059761,0.16571237
14,0.177193012691,0.178176950081,0.172532230824,0.427985865724,0.415488976823,0.443238353686,0.0179568066003,0.0171102661597,0.0191235059761,0.176149087
15,0.177192314867,0.178176656475,0.172531554984,0.427985865724,0.415488976823,0.443238353686,0.0179568066003,0.0171102661597,0.0191235059761,0.1874195
16,0.177008328871,0.177989851932,0.172348626049,0.427985865724,0.415488976823,0.443238353686,0.0179568066003,0.0171102661597,0.0191235059761,0.201677657
17,0.177002494232,0.17798425205,0.172343088621,0.427985865724,0.415488976823,0.443238353686,0.0179568066003,0.0171102661597,0.0191235059761,0.212947745
18,0.177002494232,0.17798425205,0.172343088621,0.427985865724,0.415488976823,0.443238353686,0.0179568066003,0.0171102661597,0.0191235059761,0.223714933
19,0.180510763777,0.182114633487,0.175598733573,0.424734982332,0.413227812323,0.44052464948,0.00586223742062,0.00954198473282,0.00642570281124,0.2359018
20,0.180437391434,0.182043162608,0.175519705834,0.42445229682,0.414358394573,0.44052464948,0.005859375,0.00956022944551,0.00642570281124,0.249946022
21,0.180437391434,0.182043162608,0.175519705834,0.42445229682,0.414358394573,0.44052464948,0.005859375,0.00956022944551,0.00642570281124,0.261784376
22,0.180448598652,0.18205357647,0.175530538048,0.42445229682,0.414358394573,0.44052464948,0.005859375,0.00956022944551,0.00642570281124,0.274978947
23,0.184009926529,0.185842609911,0.178681295517,0.426572438163,0.414923685698,0.441429217549,0.0160077613388,0.0114613180516,0.0127897681855,0.285038395
24,0.183963789141,0.185807101054,0.178624263001,0.426572438163,0.413227812323,0.441429217549,0.0160077613388,0.0114285714286,0.0127897681855,0.298909918
25,0.183470718361,0.18531063807,0.178198671931,0.426148409894,0.412097230073,0.442333785617,0.0169491525424,0.0132827324478,0.0159616919393,0.312293227
26,0.184305174896,0.186012073412,0.179027078225,0.426148409894,0.412097230073,0.442786069652,0.0169491525424,0.0132827324478,0.0159744408946,0.322498353
27,0.186762860613,0.188512578914,0.181291444532,0.423462897527,0.410401356699,0.441429217549,0.00874848116646,0.00949667616334,0.00962309542903,0.333204039
28,0.186744095179,0.188492950173,0.181276798653,0.423462897527,0.410401356699,0.441429217549,0.00874848116646,0.00949667616334,0.00962309542903,0.344094358
29,0.186407783991,0.188127520005,0.180793981793,0.422897526502,0.410401356699,0.440976933514,0.00535931790499,0.00761179828735,0.0048309178744,0.354649185
30,0.183081834644,0.18497658887,0.177735708014,0.425300353357,0.413793103448,0.441429217549,0.0126274890724,0.0114394661582,0.00962309542903,0.365177502
40,0.184967926397,0.186880296066,0.179754326941,0.423462897527,0.411531938949,0.438263229308,0.007783994162,0.011396011396,0.00956937799043,0.480204806
50,0.191821404404,0.194262375246,0.185474129962,0.428975265018,0.420011305822,0.444595205789,0.0102890739833,0.00388349514563,0.00486223662885,0.585561624
60,0.189476650905,0.191960694651,0.183328461242,0.427279151943,0.418880723573,0.442333785617,0.00880626223092,0.00772200772201,0.00484261501211,0.690910105
70,0.19052656791,0.193464131676,0.184184393244,0.426713780919,0.418315432448,0.44052464948,0.00685602350637,0.00387221684414,0.0048270313757,0.795495033
80,0.193239767936,0.196137262653,0.186748157315,0.427279151943,0.421141888072,0.44052464948,0.00637567435017,0.00967117988395,0.00161420500404,0.900670369
90,0.196146383781,0.199449208904,0.189671298819,0.431519434629,0.425098925947,0.446856625961,0.0059317844785,0.00780487804878,0.00163265306122,1.013055478
100,0.198222129455,0.20142211935,0.191473584238,0.430106007067,0.424533634822,0.448213478064,0.0122488975992,0.0154738878143,0.0145395799677,1.118359795
110,0.197744786298,0.201189690302,0.191100855133,0.429399293286,0.425098925947,0.44776119403,0.0146448620942,0.0192864030858,0.0176991150442,1.221476652
120,0.204855323081,0.20813537145,0.197846243553,0.430106007067,0.423403052572,0.447308909995,0.0103092783505,0.0116279069767,0.0113268608414,1.327107356
130,0.200378491871,0.203845488688,0.193282071725,0.430671378092,0.423968343697,0.448665762099,0.0108055009823,0.0154589371981,0.0113544201135,1.431371831
140,0.191175810177,0.1947397296,0.184124019491,0.430812720848,0.424533634822,0.450474898236,0.0137154053392,0.0173745173745,0.0193704600484,1.5382554
150,0.18939124514,0.192799736859,0.182436984149,0.429964664311,0.424533634822,0.449118046133,0.0146591741999,0.0211538461538,0.0193236714976,1.642867031
160,0.178482480418,0.182590394242,0.171844783106,0.432367491166,0.428490672696,0.449118046133,0.0318225650916,0.0380589914367,0.0317965023847,1.751687712
170,0.177438627008,0.181551599655,0.170833761118,0.432084805654,0.429621254946,0.449118046133,0.0355256841095,0.0436018957346,0.0348652931854,1.863184611
180,0.178938403018,0.183010839591,0.172199637521,0.436890459364,0.432447710571,0.453188602442,0.0518800571157,0.0528301886792,0.0517647058824,1.967074434
190,0.173591431136,0.177848742339,0.166760396604,0.436466431095,0.431317128321,0.457259158752,0.0427370948379,0.0455407969639,0.047619047619,2.07496563
200,0.173164006141,0.177488174373,0.166213314717,0.435759717314,0.430751837196,0.460877431027,0.0417666826692,0.0491029272899,0.0584518167457,2.174375315
210,0.168838252138,0.173130944403,0.162217801419,0.435759717314,0.429055963821,0.450474898236,0.0822988505747,0.0767824497258,0.0760456273764,2.272420131
220,0.159442370645,0.163178116007,0.153733094226,0.450176678445,0.435839457321,0.46947082768,0.155082536924,0.126094570928,0.155507559395,2.392357643
230,0.157295429704,0.160753184253,0.151727804274,0.452155477032,0.44036178632,0.471732247852,0.1728553137,0.146551724138,0.178621659634,2.492030616
240,0.15594794302,0.159220960947,0.150353725387,0.456961130742,0.44262295082,0.478064224333,0.184634974533,0.151462994836,0.194134078212,2.59527317
250,0.150707469884,0.153588505541,0.145425713585,0.471943462898,0.457320520068,0.493894165536,0.234112341123,0.206611570248,0.247478143914,2.701920763
260,0.149154587277,0.151974071547,0.143842722112,0.469399293286,0.452798191068,0.492537313433,0.251296370164,0.223113964687,0.264744429882,2.803820811
270,0.144359789409,0.146922610638,0.139098953873,0.476042402827,0.464104013567,0.50565355043,0.290254642926,0.27743902439,0.323219814241,2.908354878
280,0.133120708049,0.134824001025,0.129065048693,0.546713780919,0.533634821933,0.568973315242,0.474176094442,0.455445544554,0.49119060331,3.011583808
290,0.128739125039,0.130187024816,0.125416973353,0.557597173145,0.547201808932,0.577566711895,0.535608308605,0.521791044776,0.551392891451,3.12567196
300,0.127133324469,0.128502135759,0.123794224915,0.571731448763,0.564160542679,0.591587516961,0.555066079295,0.545132743363,0.569795140543,3.231556479
310,0.126680913502,0.127865033088,0.123423174018,0.573286219081,0.564725833804,0.593396653098,0.569390957067,0.558991981672,0.583217431618,3.343149399
320,0.123775367882,0.124905048003,0.120793683433,0.585017667845,0.574901074053,0.601085481682,0.584253752478,0.569301260023,0.593922651934,3.448920193
330,0.122135916619,0.123036436193,0.119224496922,0.594487632509,0.580553985302,0.607417458164,0.602906574394,0.584546472564,0.60865644725,3.553781299
340,0.1173541042,0.118343724544,0.114647351386,0.614558303887,0.600339174675,0.626413387607,0.641514394637,0.630036630037,0.642733564014,3.664744576
350,0.115357671981,0.116192234828,0.113236971817,0.627279151943,0.616167326173,0.635911352329,0.663175373611,0.655154900965,0.664443518133,3.775624166
360,0.115383357795,0.116288429098,0.113480492511,0.628127208481,0.626907857547,0.637268204432,0.638747768777,0.639737991266,0.641323792487,3.885128022
370,0.112644071171,0.113961767502,0.110675318191,0.641272084806,0.628603730921,0.647218453189,0.668235294118,0.65976178146,0.668649107901,3.99554822
380,0.111274539023,0.111853969314,0.109478924256,0.649328621908,0.641605426795,0.654454997739,0.691609695463,0.687068114511,0.690938511327,4.102773258
390,0.107789713376,0.10873845725,0.106486171556,0.663462897527,0.656302996043,0.660334690185,0.70709804404,0.704567541302,0.698997995992,4.215400405
400,0.105692555344,0.10645470064,0.104623138052,0.673922261484,0.661390616167,0.674807779285,0.720735988379,0.712709832134,0.717485265226,4.32359161
