iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.162062791888,0.161863537253,0.158702587856,0.506431095406,0.508196721311,0.519222071461,0.225033288948,0.230088495575,0.215498154982,0.010106688
1,0.162096774443,0.161897477346,0.158745656806,0.506007067138,0.508196721311,0.518769787427,0.224883566201,0.230088495575,0.215339233038,0.024767044
2,0.165747231996,0.165500343905,0.162354308861,0.499363957597,0.499152063313,0.51289009498,0.204402515723,0.204667863555,0.196868008949,0.035955741
3,0.166193995581,0.16575321928,0.162775192388,0.499222614841,0.502543810062,0.514246947083,0.205070675342,0.214285714286,0.198507462687,0.0472487549999
4,0.163680061454,0.163587067955,0.160476753424,0.504310954064,0.506500847937,0.517865219358,0.220493442987,0.226749335695,0.211538461538,0.058769653
5,0.161893504082,0.161821688719,0.158774715218,0.506855123675,0.509327303561,0.520578923564,0.227242524917,0.23185840708,0.220588235294,0.0713544690001
6,0.161870489567,0.16179907128,0.158754522654,0.507137809187,0.509327303561,0.520578923564,0.228027451849,0.23185840708,0.220588235294,0.0825249730001
7,0.161861813896,0.161788333077,0.158748731947,0.507137809187,0.509327303561,0.520578923564,0.228027451849,0.23185840708,0.220588235294,0.093680167
8,0.16187254713,0.161796856838,0.158758060991,0.507137809187,0.509327303561,0.520578923564,0.228027451849,0.23185840708,0.220588235294,0.108780292
9,0.161560279496,0.161375943515,0.158468645427,0.507844522968,0.508762012436,0.521031207598,0.229986731535,0.231653404067,0.221895664952,0.123680339
10,0.159434392602,0.15931045071,0.156435772677,0.507844522968,0.511023176936,0.51605608322,0.229646017699,0.2405618964,0.213235294118,0.1348416
11,0.159428885,0.159287563063,0.156317688898,0.507703180212,0.510457885811,0.516508367255,0.228912995351,0.239015817223,0.213392200147,0.146604759
12,0.157871331528,0.157618767632,0.154830235402,0.512367491166,0.512719050311,0.521031207598,0.242756804214,0.245183887916,0.228696285506,0.157237232
