iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.108314363152,0.10698897477,0.108578343149,0.653003533569,0.657433578293,0.648123021257,0.669893774371,0.671722643554,0.659965034965,0.011584667
1,0.108412690402,0.107081724129,0.108672617162,0.652014134276,0.657998869418,0.64631388512,0.668462159978,0.671730873576,0.65761821366,0.020801828
2,0.108416461644,0.107084760622,0.108680241287,0.652296819788,0.657433578293,0.64631388512,0.668820678514,0.671009771987,0.65761821366,0.029762832
3,0.108416461644,0.107084760622,0.108680241287,0.652296819788,0.657433578293,0.64631388512,0.668820678514,0.671009771987,0.65761821366,0.038858695
4,0.108768125479,0.107629988172,0.108978255598,0.649045936396,0.651780667044,0.646766169154,0.662864901561,0.662280701754,0.655795504628,0.048406519
5,0.108877502778,0.107774530609,0.109066755248,0.648197879859,0.650084793669,0.644052464948,0.66149870801,0.660449808009,0.651923927466,0.057873112
6,0.108795008898,0.107675920251,0.108915533908,0.646784452297,0.650084793669,0.641338760742,0.659118810531,0.660076880835,0.648337028825,0.066990131
7,0.108908315671,0.107784150648,0.109019449486,0.645512367491,0.648388920294,0.63907734057,0.65737704918,0.657865786579,0.645333333333,0.076034304
8,0.1089509645,0.107819080927,0.109054166873,0.644946996466,0.647823629169,0.637720488467,0.656642974303,0.657127132636,0.643524699599,0.085387132
9,0.111139751344,0.109848351045,0.110560647186,0.626855123675,0.635387224421,0.627317955676,0.618166039919,0.626519976838,0.613508442777,0.098273041
10,0.109300152879,0.108084411077,0.109165299391,0.63816254417,0.646127755794,0.636363636364,0.63974106389,0.64592760181,0.632541133455,0.108301344
11,0.109404518256,0.10812718284,0.109272267444,0.638303886926,0.647258338044,0.635911352329,0.63972969168,0.647457627119,0.631241410902,0.117922012
12,0.109315861122,0.10801477225,0.109247414046,0.639575971731,0.647823629169,0.636815920398,0.641652613828,0.649014084507,0.63215758131,0.127486918
13,0.109731942852,0.108441480202,0.109591026852,0.638021201413,0.648388920294,0.635911352329,0.639143299986,0.647791619479,0.630564479119,0.139112372
14,0.10980956272,0.10857793868,0.109763982264,0.635901060071,0.647258338044,0.635006784261,0.637285271754,0.646659116648,0.630325240495,0.149458641
15,0.109398292655,0.108190594555,0.109388383977,0.639293286219,0.649519502544,0.640434192673,0.642075736325,0.649717514124,0.637813211845,0.159157
16,0.109947962807,0.108832745122,0.109978587602,0.638303886926,0.646693046919,0.636815920398,0.640135002109,0.647092038396,0.632830361225,0.168598862
17,0.108951000893,0.108006475496,0.109035058339,0.642544169611,0.650084793669,0.638172772501,0.648114651454,0.651267605634,0.636693914623,0.178000511
18,0.108959905699,0.107878631358,0.108898846324,0.640706713781,0.644997173544,0.639529624604,0.643077787138,0.643990929705,0.63457129757,0.187409631
19,0.108959905699,0.107878631358,0.108898846324,0.640706713781,0.644997173544,0.639529624604,0.643077787138,0.643990929705,0.63457129757,0.200912395
20,0.108771087393,0.107674793598,0.108677116221,0.64183745583,0.646693046919,0.640886476707,0.644799551444,0.646693046919,0.636779505947,0.21367112
21,0.108970883068,0.107866406124,0.108837884917,0.64183745583,0.647823629169,0.642695612845,0.64329954955,0.647025495751,0.636614535419,0.22321334
22,0.113801019881,0.112860510924,0.113418034095,0.604664310954,0.613340870548,0.611940298507,0.583221576516,0.592371871275,0.582684824903,0.232917596
23,0.113624606303,0.112688057221,0.11324827376,0.606643109541,0.614471452798,0.613749434645,0.586171003717,0.594047619048,0.585436893204,0.242887245
24,0.113624606303,0.112688057221,0.11324827376,0.606643109541,0.614471452798,0.613749434645,0.586171003717,0.594047619048,0.585436893204,0.252897408
25,0.113483272187,0.112532973665,0.113346109284,0.606360424028,0.613340870548,0.610583446404,0.588078686585,0.596221959858,0.585060240964,0.262529493
26,0.113616216812,0.112656265653,0.113473360476,0.605512367491,0.612210288298,0.61013116237,0.586579765961,0.595041322314,0.5843780135,0.272140692
27,0.113876038462,0.112916765937,0.113707768124,0.60593639576,0.613906161673,0.607869742198,0.58573551263,0.595618709295,0.58095698405,0.281746177
28,0.114038226183,0.113045760387,0.113840379284,0.605371024735,0.613340870548,0.608774310267,0.585264408794,0.594786729858,0.582327378078,0.293976394
29,0.114183525854,0.113145313813,0.113855125806,0.603674911661,0.612210288298,0.608322026232,0.578345864662,0.588729016787,0.576320939335,0.307058395
30,0.113962976055,0.112922332501,0.113660208677,0.603674911661,0.612210288298,0.609678878336,0.579105373762,0.589221556886,0.579229644076,0.317195262
40,0.1117844813,0.110637596719,0.111592615507,0.62445229682,0.633691351046,0.630483943917,0.618958841245,0.630136986301,0.614804337577,0.41831423
50,0.114738280385,0.113069130138,0.113996167284,0.614134275618,0.629169022046,0.616010854817,0.596750369276,0.613663133098,0.586861313869,0.52613734
