iterations,fitness,time,fevals
0,76.0,0.000254424,286
10,76.0,0.000490907,476
20,76.0,0.000714412000001,657
30,76.0,0.000928462000001,844
40,76.0,0.001117831,1031
50,76.0,0.001318053,1213
60,73.0,0.00150435,1399
70,73.0,0.001705851,1582
80,73.0,0.001898549,1769
90,73.0,0.002085309,1949
100,73.0,0.002290982,2139
110,78.0,0.002488139,2330
120,74.0,0.00270582,2518
130,74.0,0.00291249399999,2706
140,74.0,0.00310753499999,2889
150,75.0,0.003313237,3074
160,75.0,0.003508143,3261
170,76.0,0.003716974,3445
180,76.0,0.003926061,3630
190,78.0,0.004126692,3814
200,76.0,0.004337371,4003
210,75.0,0.004532253,4184
220,76.0,0.00472343799999,4367
230,76.0,0.00492855099999,4557
240,79.0,0.00512103499999,4747
250,75.0,0.005323964,4928
260,79.0,0.005520556,5116
270,79.0,0.00572088899999,5305
280,79.0,0.005932335,5490
290,79.0,0.00613761599999,5682
300,79.0,0.006340424,5869
310,79.0,0.00654769799999,6058
320,79.0,0.00674405599999,6245
330,79.0,0.00695109199999,6429
340,79.0,0.00714700099999,6619
350,77.0,0.00735647899999,6803
360,76.0,0.00756074199999,6985
370,77.0,0.00775220399999,7173
380,76.0,0.00795201899999,7356
390,79.0,0.00814489799999,7544
400,76.0,0.00834541299999,7734
410,77.0,0.00854728499999,7919
420,76.0,0.00879231799999,8104
430,76.0,0.009042445,8295
440,76.0,0.00927323399999,8484
450,77.0,0.009531189,8673
460,77.0,0.009771334,8857
470,77.0,0.010002363,9044
480,77.0,0.010271434,9232
490,77.0,0.010502122,9421
500,77.0,0.010709847,9610
510,78.0,0.010916351,9798
520,77.0,0.01116785,9976
530,77.0,0.011429625,10162
540,78.0,0.011713166,10349
550,78.0,0.011983247,10532
560,78.0,0.012326151,10715
570,77.0,0.01257123,10905
580,77.0,0.012774353,11087
590,77.0,0.013028213,11278
600,78.0,0.013288211,11464
610,80.0,0.013506777,11645
620,77.0,0.013779804,11835
630,77.0,0.014083696,12020
640,78.0,0.014376852,12206
650,80.0,0.01460048,12391
660,77.0,0.01484794,12578
670,77.0,0.015105433,12769
680,77.0,0.015402156,12959
690,76.0,0.015672089,13138
700,76.0,0.015904139,13323
710,79.0,0.016096132,13513
720,77.0,0.016296626,13699
730,77.0,0.016491639,13886
740,77.0,0.016680917,14065
750,76.0,0.016883732,14253
760,76.0,0.017068578,14438
770,76.0,0.017266733,14628
780,76.0,0.017453609,14812
790,76.0,0.01766369,14998
800,76.0,0.017880089,15185
810,76.0,0.018069328,15369
820,76.0,0.018267056,15559
830,76.0,0.018449652,15744
840,76.0,0.018647205,15928
850,76.0,0.018846867,16115
860,77.0,0.019036294,16297
870,77.0,0.019239369,16479
880,78.0,0.01943413,16668
890,79.0,0.019628095,16856
900,77.0,0.019836344,17046
910,78.0,0.020045395,17232
920,77.0,0.020265544,17419
930,78.0,0.020526371,17605
940,77.0,0.020784397,17795
950,77.0,0.021025312,17984
960,78.0,0.021276841,18174
970,77.0,0.021531975,18354
980,77.0,0.021786291,18536
990,75.0,0.022054575,18728
1000,77.0,0.022277561,18912
1010,75.0,0.022475377,19102
1020,77.0,0.022684592,19289
1030,76.0,0.02288327,19478
1040,76.0,0.023091941,19667
1050,77.0,0.023301127,19855
1060,77.0,0.023500544,20040
1070,77.0,0.023714583,20225
1080,79.0,0.023907511,20410
1090,77.0,0.024112422,20588
1100,78.0,0.024308904,20774
1110,79.0,0.024513832,20958
1120,79.0,0.024720232,21147
1130,78.0,0.024915314,21329
1140,79.0,0.025120117,21519
1150,78.0,0.025320777,21708
1160,78.0,0.025508428,21890
1170,78.0,0.025716531,22078
1180,79.0,0.025913021,22269
1190,79.0,0.02612279,22458
1200,79.0,0.026332409,22647
1210,79.0,0.026524981,22836
1220,79.0,0.026731486,23022
1230,79.0,0.026930184,23214
1240,80.0,0.027135255,23405
1250,80.0,0.027345509,23588
1260,79.0,0.027537836,23774
1270,79.0,0.027741201,23966
1280,79.0,0.027940804,24153
1290,79.0,0.028139943,24334
1300,79.0,0.02834784,24525
1310,80.0,0.028541451,24707
1320,79.0,0.028744424,24894
1330,79.0,0.02893237,25083
1340,78.0,0.029123551,25275
1350,79.0,0.029327861,25461
1360,78.0,0.029513539,25649
1370,78.0,0.029710621,25836
1380,78.0,0.029893668,26019
1390,79.0,0.0300904,26204
1400,78.0,0.030277068,26387
1410,78.0,0.030459801,26572
1420,79.0,0.030648353,26759
1430,79.0,0.030850533,26943
1440,81.0,0.031061318,27133
1450,78.0,0.031263739,27323
1460,78.0,0.031454173,27512
1470,79.0,0.031656606,27695
1480,79.0,0.031842777,27883
1490,79.0,0.032038632,28063
1500,80.0,0.032222256,28254
1510,79.0,0.032408857,28440
1520,80.0,0.032603048,28623
1530,80.0,0.032785955,28814
1540,79.0,0.032980248,28995
1550,80.0,0.033165993,29182
1560,81.0,0.033365495,29367
1570,80.0,0.033553096,29554
1580,81.0,0.033751054,29736
1590,81.0,0.033958454,29929
1600,81.0,0.034205243,30119
1610,81.0,0.034451887,30300
1620,81.0,0.034693221,30486
1630,81.0,0.034962086,30669
1640,82.0,0.035208574,30848
1650,82.0,0.035434382,31035
1660,82.0,0.03568613,31220
1670,82.0,0.035913545,31409
1680,81.0,0.036139567,31597
1690,81.0,0.036342302,31782
1700,80.0,0.036588399,31972
1710,80.0,0.036829972,32162
1720,81.0,0.037093497,32347
1730,80.0,0.037349922,32537
1740,80.0,0.037673322,32723
1750,80.0,0.03794435,32911
1760,80.0,0.038270671,33097
1770,81.0,0.038575695,33276
1780,80.0,0.038876536,33462
1790,80.0,0.039153304,33644
1800,79.0,0.03941237,33830
1810,80.0,0.039669773,34017
1820,81.0,0.039955977,34199
1830,81.0,0.04023325,34385
1840,80.0,0.040512583,34571
1850,79.0,0.040806676,34756
1860,80.0,0.041015954,34941
1870,81.0,0.041224834,35129
1880,80.0,0.041416294,35320
1890,81.0,0.041619421,35508
1900,81.0,0.041822203,35689
1910,81.0,0.042013598,35871
1920,80.0,0.042218411,36059
1930,80.0,0.042411484,36245
1940,80.0,0.042603439,36428
1950,79.0,0.042802046,36609
1960,79.0,0.042993398,36797
1970,80.0,0.043197623,36984
1980,80.0,0.043387506,37170
1990,80.0,0.043578702,37356
2000,80.0,0.043774627,37537
2010,81.0,0.04396066,37727
2020,81.0,0.044169251,37916
2030,81.0,0.044363689,38104
2040,81.0,0.044554633,38292
2050,81.0,0.044752399,38475
2060,81.0,0.044990313,38664
2070,82.0,0.045188603,38853
2080,81.0,0.045392847,39042
2090,80.0,0.045577252,39230
2100,81.0,0.04578445,39413
2110,81.0,0.045993664,39600
2120,80.0,0.046222049,39786
2130,82.0,0.046428107,39976
2140,81.0,0.046651531,40162
2150,81.0,0.046848953,40350
2160,81.0,0.04704468,40535
2170,81.0,0.047250692,40717
2180,81.0,0.04744213,40902
2190,81.0,0.047646491,41085
2200,81.0,0.047837807,41266
2210,81.0,0.048043742,41453
2220,81.0,0.048241423,41643
2230,82.0,0.048431816,41830
2240,82.0,0.048627098,42011
2250,82.0,0.048812671,42194
2260,81.0,0.049004949,42375
2270,81.0,0.049188854,42560
2280,82.0,0.049391171,42748
2290,83.0,0.049600765,42936
2300,83.0,0.049782698,43118
2310,84.0,0.049978046,43304
2320,84.0,0.050164146,43487
2330,84.0,0.050363392,43674
2340,83.0,0.050553732,43853
2350,84.0,0.050804087,44035
2360,84.0,0.051012637,44226
2370,84.0,0.051200209,44413
