iterations,fitness,time,fevals
0,73.0,1.5375e-05,11
10,74.0,2.70840000001e-05,21
20,75.0,3.7865e-05,31
30,75.0,4.7971e-05,41
40,75.0,5.719e-05,51
50,75.0,7.1362e-05,61
60,77.0,8.1614e-05,71
70,77.0,9.21169999999e-05,81
80,78.0,0.000101556,91
90,78.0,0.000111165,101
100,78.0,0.000121243,111
110,78.0,0.000134099,121
120,79.0,0.000144506,131
130,79.0,0.000182077,141
140,79.0,0.000192356,151
150,81.0,0.000202775,161
160,81.0,0.000212738,171
170,81.0,0.000222264,181
180,81.0,0.00023129,191
190,81.0,0.000240015,201
200,81.0,0.000250627,211
210,81.0,0.000260774,221
220,81.0,0.000270699,231
230,81.0,0.000282277,241
240,81.0,0.000293858,251
250,81.0,0.000305378,261
260,81.0,0.000316476,271
270,81.0,0.000327622,281
280,81.0,0.000337836,291
290,81.0,0.000349675,301
300,81.0,0.000360651,311
310,81.0,0.000372781,321
320,81.0,0.000383962,331
330,81.0,0.000395312,341
340,81.0,0.000407772,351
350,81.0,0.000418833,361
360,81.0,0.000444953,371
370,81.0,0.000455728,381
380,81.0,0.000469427,391
390,81.0,0.000478176,401
400,81.0,0.000486741,411
410,81.0,0.000495963,421
420,81.0,0.000503952,431
430,81.0,0.000512254,441
440,81.0,0.000521019,451
450,81.0,0.000540829,461
460,81.0,0.000551248,471
470,81.0,0.000567028,481
480,81.0,0.000577646,491
490,81.0,0.00058878,501
500,81.0,0.000597922,511
510,81.0,0.000608523,521
520,81.0,0.000618036,531
530,81.0,0.000628962999999,541
540,81.0,0.000639919999999,551
550,81.0,0.000649823999999,561
560,81.0,0.000660345999999,571
570,81.0,0.000671515999999,581
580,81.0,0.000683523999999,591
590,81.0,0.000695601,601
600,81.0,0.000706432,611
610,81.0,0.000715994,621
620,81.0,0.000726361,631
630,81.0,0.000735969,641
640,81.0,0.000745703,651
650,81.0,0.000756803,661
660,81.0,0.000767133,671
670,81.0,0.000777564,681
680,81.0,0.000786526,691
690,81.0,0.00080175,701
700,81.0,0.000811778,711
710,81.0,0.000820707,721
720,81.0,0.000830741,731
730,81.0,0.000840324,741
740,81.0,0.000849591,751
750,81.0,0.000886069,761
760,81.0,0.000915669,771
770,81.0,0.000962365,781
780,81.0,0.001044194,791
790,81.0,0.001075635,801
800,81.0,0.00109529,811
810,81.0,0.001110903,821
820,81.0,0.001126491,831
830,81.0,0.001137884,841
840,81.0,0.001148732,851
850,81.0,0.001158876,861
860,81.0,0.001168289,871
870,81.0,0.00118091,881
880,81.0,0.00119284,891
890,81.0,0.001221894,901
900,81.0,0.001231113,911
910,81.0,0.001240777,921
920,81.0,0.001250461,931
930,81.0,0.001264954,941
940,81.0,0.00127436,951
950,81.0,0.001283423,961
960,81.0,0.001292621,971
970,81.0,0.001302168,981
980,81.0,0.001310655,991
990,81.0,0.001319711,1001
1000,81.0,0.001327426,1011
1010,81.0,0.001337106,1021
1020,81.0,0.001345398,1031
1030,81.0,0.001355941,1041
1040,81.0,0.001366515,1051
1050,81.0,0.001377881,1061
1060,81.0,0.001388277,1071
1070,81.0,0.001405931,1081
1080,81.0,0.001419142,1091
1090,81.0,0.001436142,1101
1100,81.0,0.001445189,1111
1110,81.0,0.001454066,1121
1120,81.0,0.001467101,1131
1130,81.0,0.001477642,1141
1140,81.0,0.001514958,1151
1150,81.0,0.001526988,1161
1160,81.0,0.001537985,1171
1170,81.0,0.001549339,1181
1180,81.0,0.001560539,1191
1190,81.0,0.001571944,1201
1200,81.0,0.001582847,1211
1210,81.0,0.001597502,1221
1220,81.0,0.001609053,1231
1230,81.0,0.001619072,1241
1240,81.0,0.001629643,1251
1250,81.0,0.001639788,1261
1260,81.0,0.001649575,1271
1270,81.0,0.001660081,1281
1280,81.0,0.001670878,1291
1290,81.0,0.00168107,1301
1300,81.0,0.001691898,1311
1310,81.0,0.001704452,1321
1320,81.0,0.001715086,1331
1330,81.0,0.001724175,1341
1340,81.0,0.001734686,1351
1350,81.0,0.001744635,1361
1360,81.0,0.001761458,1371
1370,81.0,0.0017713,1381
1380,81.0,0.001780946,1391
1390,81.0,0.001791027,1401
1400,81.0,0.001806612,1411
1410,81.0,0.001816188,1421
1420,81.0,0.001826004,1431
1430,81.0,0.001836712,1441
1440,81.0,0.001855331,1451
1450,81.0,0.001865486,1461
1460,81.0,0.001875635,1471
1470,81.0,0.001886104,1481
1480,81.0,0.001895579,1491
1490,81.0,0.001905151,1501
1500,81.0,0.001915174,1511
1510,81.0,0.001926343,1521
1520,81.0,0.001936948,1531
1530,81.0,0.001947104,1541
1540,81.0,0.001957318,1551
1550,81.0,0.001966984,1561
1560,81.0,0.001977191,1571
1570,81.0,0.001987345,1581
1580,81.0,0.001999468,1591
1590,81.0,0.002010775,1601
1600,81.0,0.002021798,1611
1610,81.0,0.002033219,1621
1620,81.0,0.002043759,1631
1630,81.0,0.002054788,1641
1640,81.0,0.002064633,1651
1650,81.0,0.00207479,1661
1660,81.0,0.00208317,1671
1670,81.0,0.002092122,1681
1680,81.0,0.002103961,1691
1690,81.0,0.002114192,1701
1700,81.0,0.002124156,1711
1710,81.0,0.0021339,1721
1720,81.0,0.002143857,1731
1730,81.0,0.002153109,1741
1740,81.0,0.002162662,1751
1750,81.0,0.002172543,1761
1760,81.0,0.002181467,1771
1770,81.0,0.002191117,1781
1780,81.0,0.002200215,1791
1790,81.0,0.002210239,1801
1800,81.0,0.002218814,1811
1810,81.0,0.002227676,1821
1820,81.0,0.002237092,1831
1830,81.0,0.0022469,1841
1840,81.0,0.00225547,1851
1850,81.0,0.002263877,1861
1860,81.0,0.002272832,1871
1870,81.0,0.002281951,1881
1880,81.0,0.00229084,1891
1890,81.0,0.002299308,1901
1900,81.0,0.00230765,1911
1910,81.0,0.002315886,1921
1920,81.0,0.002323801,1931
1930,81.0,0.0023331,1941
1940,81.0,0.002342265,1951
1950,81.0,0.002350603,1961
1960,81.0,0.002364532,1971
1970,81.0,0.002373543,1981
1980,81.0,0.002381726,1991
1990,81.0,0.002390274,2001
2000,81.0,0.00239905,2011
2010,81.0,0.002409645,2021
2020,81.0,0.002423785,2031
2030,81.0,0.002433666,2041
2040,81.0,0.002442651,2051
2050,81.0,0.00245207,2061
2060,81.0,0.002461013,2071
2070,81.0,0.002471699,2081
2080,81.0,0.002479213,2091
2090,81.0,0.002487129,2101
2100,81.0,0.002494975,2111
2110,81.0,0.002501908,2121
2120,81.0,0.00251001,2131
2130,81.0,0.00251819,2141
2140,81.0,0.002525421,2151
2150,81.0,0.00253317,2161
2160,81.0,0.002540333,2171
2170,81.0,0.002547937,2181
2180,81.0,0.002555246,2191
2190,81.0,0.002562573,2201
2200,81.0,0.002573788,2211
2210,81.0,0.00259325,2221
2220,81.0,0.002637947,2231
2230,81.0,0.002669783,2241
2240,81.0,0.002729296,2251
2250,81.0,0.002779096,2261
2260,81.0,0.00280419,2271
2270,81.0,0.002837221,2281
2280,81.0,0.002850503,2291
2290,81.0,0.002868595,2301
2300,81.0,0.002885153,2311
2310,81.0,0.002899418,2321
2320,81.0,0.002911418,2331
2330,81.0,0.002921715,2341
2340,81.0,0.002943297,2351
2350,81.0,0.002952462,2361
2360,81.0,0.002962356,2371
2370,81.0,0.002971898,2381
2380,81.0,0.002980844,2391
2390,81.0,0.002990068,2401
2400,81.0,0.002999543,2411
2410,81.0,0.003008893,2421
2420,81.0,0.00301895,2431
2430,81.0,0.003028945,2441
2440,81.0,0.003038492,2451
2450,81.0,0.003048186,2461
2460,81.0,0.00305788,2471
2470,81.0,0.003067391,2481
2480,81.0,0.003077998,2491
2490,81.0,0.00308717,2501
2500,81.0,0.003097353,2511
2510,81.0,0.00311541,2521
2520,81.0,0.003125058,2531
2530,81.0,0.003135705,2541
2540,81.0,0.003146522,2551
2550,81.0,0.00315672,2561
2560,81.0,0.003166512,2571
2570,81.0,0.00317738,2581
2580,81.0,0.003188055,2591
2590,81.0,0.00319803,2601
2600,81.0,0.0032079,2611
2610,81.0,0.003218196,2621
2620,81.0,0.003227918,2631
2630,81.0,0.003237405,2641
2640,81.0,0.003248743,2651
2650,81.0,0.003258735,2661
2660,81.0,0.003269696,2671
2670,81.0,0.00328059,2681
2680,81.0,0.003290709,2691
2690,81.0,0.003299992,2701
2700,81.0,0.003309267,2711
2710,81.0,0.003325094,2721
2720,81.0,0.003336606,2731
2730,81.0,0.003346773,2741
2740,81.0,0.003356747,2751
2750,81.0,0.003366034,2761
2760,81.0,0.003376589,2771
2770,81.0,0.003386821,2781
2780,81.0,0.003396418,2791
2790,81.0,0.003407906,2801
2800,81.0,0.003421099,2811
2810,81.0,0.003431356,2821
2820,81.0,0.003441032,2831
2830,81.0,0.003451006,2841
2840,81.0,0.003460422,2851
2850,81.0,0.003545202,2861
2860,81.0,0.00357857,2871
2870,81.0,0.003606304,2881
2880,81.0,0.003624209,2891
2890,81.0,0.003635248,2901
2900,81.0,0.003645725,2911
2910,81.0,0.003655225,2921
2920,81.0,0.003665259,2931
2930,81.0,0.003675125,2941
2940,81.0,0.003684985,2951
2950,81.0,0.003694999,2961
2960,81.0,0.003704397,2971
2970,81.0,0.00371265,2981
2980,81.0,0.003722477,2991
2990,81.0,0.003733615,3001
3000,81.0,0.003745957,3011
3010,81.0,0.003755563,3021
3020,81.0,0.003764396,3031
3030,81.0,0.003773552,3041
3040,81.0,0.00378215,3051
3050,81.0,0.003790383,3061
3060,81.0,0.003798345,3071
3070,81.0,0.003808614,3081
3080,81.0,0.003818482,3091
3090,81.0,0.003830821,3101
3100,81.0,0.00384432,3111
3110,81.0,0.003857403,3121
3120,81.0,0.00388015,3131
3130,81.0,0.00389059,3141
3140,81.0,0.003898711,3151
3150,81.0,0.003905718,3161
3160,81.0,0.00391343,3171
3170,81.0,0.003921026,3181
3180,81.0,0.003929446,3191
3190,81.0,0.003936389,3201
3200,81.0,0.003943494,3211
3210,81.0,0.003952041,3221
3220,81.0,0.003959407,3231
3230,81.0,0.003966484,3241
3240,81.0,0.003986533,3251
3250,81.0,0.004036395,3261
3260,81.0,0.004067788,3271
3270,81.0,0.004092712,3281
3280,81.0,0.004114097,3291
3290,81.0,0.004138871,3301
3300,81.0,0.004160683,3311
3310,81.0,0.004179889,3321
3320,81.0,0.004214548,3331
3330,81.0,0.004268647,3341
3340,81.0,0.004302343,3351
3350,81.0,0.00435064,3361
3360,81.0,0.004406009,3371
3370,81.0,0.004428404,3381
3380,81.0,0.004441452,3391
3390,81.0,0.004452149,3401
3400,81.0,0.004462813,3411
3410,81.0,0.004472635,3421
3420,81.0,0.004483108,3431
3430,81.0,0.00449474,3441
3440,81.0,0.004517384,3451
3450,81.0,0.00453033,3461
3460,81.0,0.004540637,3471
3470,81.0,0.004553437,3481
3480,81.0,0.004563029,3491
3490,81.0,0.004572036,3501
3500,81.0,0.004581286,3511
3510,81.0,0.004590007,3521
3520,81.0,0.004598767,3531
3530,81.0,0.004607452,3541
3540,81.0,0.004617806,3551
3550,81.0,0.004627394,3561
3560,81.0,0.004641349,3571
3570,81.0,0.004651006,3581
3580,81.0,0.004660141,3591
3590,81.0,0.004669643,3601
3600,81.0,0.004678823,3611
3610,81.0,0.004688545,3621
3620,81.0,0.004698142,3631
3630,81.0,0.004707516,3641
3640,81.0,0.004716509,3651
3650,81.0,0.00472486,3661
3660,81.0,0.004733983,3671
3670,81.0,0.004742797,3681
3680,81.0,0.004752494,3691
3690,81.0,0.004764991,3701
3700,81.0,0.004776175,3711
3710,81.0,0.004785269,3721
3720,81.0,0.004794405,3731
3730,81.0,0.004803345,3741
3740,81.0,0.004811774,3751
3750,81.0,0.004820889,3761
3760,81.0,0.004829842,3771
3770,81.0,0.004838562,3781
3780,81.0,0.004846727,3791
3790,81.0,0.004854814,3801
3800,81.0,0.004864091,3811
3810,81.0,0.004873016,3821
3820,81.0,0.004881921,3831
3830,81.0,0.004890938,3841
3840,81.0,0.004900765,3851
3850,81.0,0.004909894,3861
3860,81.0,0.004919398,3871
3870,81.0,0.004928509,3881
3880,81.0,0.00493805,3891
3890,81.0,0.004948352,3901
3900,81.0,0.004955964,3911
3910,81.0,0.004963968,3921
3920,81.0,0.004971709,3931
3930,81.0,0.004980824,3941
3940,81.0,0.004989192,3951
3950,81.0,0.004997606,3961
3960,81.0,0.005008372,3971
3970,81.0,0.005017416,3981
3980,81.0,0.005026284,3991
3990,81.0,0.00503438,4001
4000,81.0,0.005042512,4011
4010,81.0,0.005050823,4021
4020,81.0,0.005059399,4031
4030,81.0,0.005067051,4041
4040,81.0,0.0050745,4051
4050,81.0,0.005083224,4061
4060,81.0,0.005091423,4071
4070,81.0,0.005101334,4081
4080,81.0,0.005110112,4091
4090,81.0,0.005118592,4101
4100,81.0,0.005127604,4111
4110,81.0,0.005136594,4121
4120,81.0,0.005153548,4131
4130,81.0,0.005162154,4141
4140,81.0,0.005171203,4151
4150,81.0,0.005181069,4161
4160,81.0,0.005189669,4171
4170,81.0,0.00520013,4181
4180,81.0,0.005209649,4191
4190,81.0,0.005246958,4201
4200,81.0,0.005257107,4211
4210,81.0,0.005267199,4221
4220,81.0,0.005277271,4231
