iterations,fitness,time
0,3608.7006541,0.018985388
10,3755.31485189,0.03400032
20,3782.9073322,0.047861333
30,3782.9073322,0.060626023
40,3832.83386598,0.072633517
50,3811.73887932,0.087795044
60,3811.73887932,0.100709872
70,3798.69174719,0.116284069
80,3829.9958232,0.13014914
90,3782.9073322,0.142787871
100,3782.9073322,0.15855152
110,3782.9073322,0.176088216
120,3819.41252521,0.192934986
130,3782.9073322,0.208881541
140,3788.26333427,0.225149192
150,3782.9073322,0.241515975
160,3782.9073322,0.256923857
170,3782.9073322,0.268275488
180,3782.9073322,0.278515949
190,3782.9073322,0.289787235
200,3782.9073322,0.305072382
210,3782.9073322,0.321766256
220,3782.9073322,0.338328338
230,3816.09417959,0.354800434
240,3782.9073322,0.370347429
250,3782.9073322,0.386208061
260,3782.9073322,0.401372479
270,3832.83386598,0.417043028
280,3782.9073322,0.430681166
290,3782.9073322,0.444905529
300,3817.84387042,0.457476996
310,3782.9073322,0.470270007
320,3782.9073322,0.485711133
330,3816.09417959,0.499156389
340,3798.69174719,0.513851503
350,3782.9073322,0.526224307
360,3797.40439475,0.540223302
370,3782.9073322,0.556019258
380,3819.41252521,0.570329677
390,3829.9958232,0.584611729
400,3782.9073322,0.600281545
410,3782.9073322,0.612163481
420,3782.9073322,0.624849859
430,3782.9073322,0.636963907
440,3782.9073322,0.648196725
450,3782.9073322,0.663147836
460,3832.83386598,0.675256118
470,3819.41252521,0.686808789
480,3782.9073322,0.700800213
490,3782.9073322,0.71148938
500,3782.9073322,0.723362089
510,3789.01232329,0.733751025
520,3782.9073322,0.745489401
530,3819.41252521,0.75956358
540,3782.9073322,0.769796576
550,3782.9073322,0.781976699
560,3782.9073322,0.792505394
570,3816.09417959,0.806416296
580,3782.9073322,0.819822511
590,3782.9073322,0.83004776
600,3782.9073322,0.842558519
610,3782.9073322,0.85371651
620,3782.9073322,0.864730428
630,3782.9073322,0.876726334
640,3782.9073322,0.888313282
650,3782.9073322,0.90190107
660,3816.09417959,0.913284303
670,3782.9073322,0.925505915
680,3832.83386598,0.937553544
690,3782.9073322,0.948785932
700,3782.9073322,0.961346171
710,3797.40439475,0.972812536
720,3798.69174719,0.984655835
730,3832.83386598,0.99869097
740,3782.9073322,1.010572819
750,3782.9073322,1.022321406
760,3782.9073322,1.033025515
770,3782.9073322,1.043613958
780,3791.16687985,1.056210985
790,3782.9073322,1.068337832
800,3811.73887932,1.081155547
810,3819.41252521,1.09280882
820,3782.9073322,1.104017835
830,3782.9073322,1.115843298
840,3782.9073322,1.126079067
850,3782.9073322,1.136375269
860,3798.69174719,1.148539855
870,3817.84387042,1.159754027
880,3838.74844126,1.171843489
890,3816.09417959,1.182495669
900,3816.09417959,1.192849717
910,3816.09417959,1.204774381
920,3816.09417959,1.221096766
930,3816.09417959,1.234463266
940,3816.09417959,1.246179816
950,3816.09417959,1.257654159
960,3816.09417959,1.270285891
970,3816.09417959,1.281378446
980,3816.09417959,1.293811128
990,3816.09417959,1.305069377
1000,3816.09417959,1.316123678
1010,3816.09417959,1.327772135
1020,3816.09417959,1.33791859
1030,3816.09417959,1.348301324
1040,3816.09417959,1.360279183
1050,3816.09417959,1.371489653
1060,3816.09417959,1.382256231
1070,3816.09417959,1.393059464
1080,3816.09417959,1.402879097
1090,3816.09417959,1.413542894
1100,3816.09417959,1.42393595
1110,3816.09417959,1.434805151
1120,3816.09417959,1.446888839
1130,3816.09417959,1.457683856
1140,3816.09417959,1.468454292
1150,3816.09417959,1.48028581
1160,3816.09417959,1.491193741
1170,3816.09417959,1.502490729
1180,3816.09417959,1.514655775
1190,3816.09417959,1.525378995
1200,3816.09417959,1.536271721
1210,3816.09417959,1.547278591
1220,3816.09417959,1.557206182
1230,3816.09417959,1.568409679
1240,3816.09417959,1.578374913
1250,3816.09417959,1.590401039
1260,3816.09417959,1.603560355
1270,3816.09417959,1.615010287
1280,3816.09417959,1.628542891
1290,3816.09417959,1.640676841
1300,3816.09417959,1.653591974
1310,3816.09417959,1.665294811
1320,3816.09417959,1.675725852
1330,3816.09417959,1.688426792
1340,3816.09417959,1.699638584
1350,3816.09417959,1.709923975
1360,3816.09417959,1.722288047
1370,3816.09417959,1.733634118
1380,3816.09417959,1.745587004
1390,3816.09417959,1.75804136
1400,3816.51949132,1.768202258
1410,3816.09417959,1.782491086
1420,3816.09417959,1.793606634
1430,3816.09417959,1.807423146
1440,3816.09417959,1.821156164
1450,3816.09417959,1.832780699
1460,3816.09417959,1.843921667
1470,3816.09417959,1.855184078
1480,3816.09417959,1.867851326
1490,3816.09417959,1.879957694
1500,3816.09417959,1.891603087
1510,3816.09417959,1.904079719
1520,3816.09417959,1.915887609
1530,3816.09417959,1.928001494
1540,3816.09417959,1.940402274
1550,3816.09417959,1.951818269
1560,3816.09417959,1.964588626
1570,3816.09417959,1.97615882
1580,3816.09417959,1.988984758
1590,3816.09417959,2.001264481
1600,3816.09417959,2.012792986
1610,3816.09417959,2.026819645
1620,3816.09417959,2.040028363
1630,3824.27560342,2.055140913
1640,3816.09417959,2.067737459
1650,3816.09417959,2.086758172
1660,3816.09417959,2.098520561
1670,3816.09417959,2.111472001
1680,3816.09417959,2.123843498
1690,3816.09417959,2.13686291
1700,3816.09417959,2.149969496
1710,3816.09417959,2.161931756
1720,3816.09417959,2.174432839
1730,3848.68560803,2.186560498
1740,3816.09417959,2.196968036
1750,3816.09417959,2.208624577
1760,3816.09417959,2.218984941
1770,3816.09417959,2.229712594
1780,3816.09417959,2.242212075
1790,3816.09417959,2.252739775
1800,3816.09417959,2.263747575
1810,3816.09417959,2.27602506
1820,3816.09417959,2.286035228
1830,3816.09417959,2.296917494
1840,3816.09417959,2.307597973
1850,3816.09417959,2.318186639
1860,3816.09417959,2.329434
1870,3816.09417959,2.33958919
1880,3816.09417959,2.349839221
1890,3816.09417959,2.361581735
1900,3816.09417959,2.371750709
1910,3816.09417959,2.381806731
1920,3816.09417959,2.393846156
1930,3816.09417959,2.404076192
1940,3816.09417959,2.414609966
1950,3816.09417959,2.42584744
1960,3816.09417959,2.436087567
1970,3816.09417959,2.446835979
1980,3816.09417959,2.457696889
1990,3816.09417959,2.467680502
2000,3816.09417959,2.478232477
2010,3816.09417959,2.488634386
2020,3816.09417959,2.498431444
2030,3816.09417959,2.51042652
2040,3832.90189061,2.521580783
2050,3816.09417959,2.532535078
2060,3816.09417959,2.5443527
2070,3816.09417959,2.554145429
2080,3816.09417959,2.564188023
2090,3816.09417959,2.57525847
2100,3816.09417959,2.58647385
2110,3816.09417959,2.596790806
2120,3816.09417959,2.608349726
2130,3816.09417959,2.618077186
2140,3816.09417959,2.628566564
2150,3816.09417959,2.639081637
2160,3816.09417959,2.649221348
2170,3816.09417959,2.660967037
2180,3816.09417959,2.671662612
2190,3816.09417959,2.6869607
2200,3816.09417959,2.702726426
2210,3816.09417959,2.718615564
2220,3816.09417959,2.734215015
2230,3816.09417959,2.750002491
2240,3816.09417959,2.76554902
2250,3816.09417959,2.779465881
2260,3816.09417959,2.790805679
2270,3816.09417959,2.802371539
2280,3816.09417959,2.815590581
2290,3816.09417959,2.826304926
2300,3816.09417959,2.837273808
2310,3816.09417959,2.849310602
2320,3816.09417959,2.859767518
2330,3816.09417959,2.871126127
2340,3816.09417959,2.882331743
2350,3816.09417959,2.892885493
2360,3816.09417959,2.905010598
2370,3816.09417959,2.915659855
2380,3816.09417959,2.926178143
2390,3816.09417959,2.942325659
2400,3816.09417959,2.95497648
2410,3816.09417959,2.971423353
2420,3816.09417959,2.987506303
2430,3816.09417959,3.000187628
2440,3816.09417959,3.012250245
2450,3816.09417959,3.025905706
2460,3816.09417959,3.038080042
2470,3816.09417959,3.050236853
2480,3816.09417959,3.063885223
2490,3833.8090011,3.076367475
2500,3816.09417959,3.089738926
2510,3816.09417959,3.10072837
2520,3816.09417959,3.112328814
2530,3816.09417959,3.125520996
2540,3816.09417959,3.137465772
2550,3816.09417959,3.151257687
2560,3816.09417959,3.162332254
2570,3816.09417959,3.173402465
2580,3816.09417959,3.187954719
2590,3816.09417959,3.204685273
2600,3816.09417959,3.220482985
2610,3816.09417959,3.231278061
2620,3816.09417959,3.244210607
2630,3816.09417959,3.255732877
2640,3816.09417959,3.268015879
2650,3816.09417959,3.279548022
2660,3816.09417959,3.292223022
2670,3816.09417959,3.305860059
2680,3816.09417959,3.317860616
2690,3816.09417959,3.331331843
2700,3816.09417959,3.344028113
2710,3816.09417959,3.355988853
2720,3816.09417959,3.373007968
2730,3816.09417959,3.389733829
2740,3816.09417959,3.406611187
2750,3816.09417959,3.423635187
2760,3816.09417959,3.435673069
2770,3816.09417959,3.447553465
2780,3816.09417959,3.460588587
2790,3816.09417959,3.471626206
2800,3816.09417959,3.48402654
2810,3816.09417959,3.49533938
2820,3816.09417959,3.506309906
2830,3816.09417959,3.522148516
2840,3816.09417959,3.538726695
2850,3816.09417959,3.555734607
2860,3816.09417959,3.57465552
2870,3816.09417959,3.591450024
2880,3816.09417959,3.604751365
2890,3816.09417959,3.617739851
2900,3816.09417959,3.629734049
2910,3816.09417959,3.643117599
2920,3816.09417959,3.655094172
2930,3816.09417959,3.669989579
2940,3816.09417959,3.682349031
2950,3816.09417959,3.694603201
2960,3816.09417959,3.707829899
2970,3816.09417959,3.719807912
2980,3816.09417959,3.733355776
2990,3816.09417959,3.745953434
3000,3816.09417959,3.757385912
3010,3816.09417959,3.771409667
3020,3816.09417959,3.784047211
3030,3816.09417959,3.798268304
3040,3816.09417959,3.81091727
3050,3816.09417959,3.826562594
3060,3816.09417959,3.838940747
3070,3816.09417959,3.852833484
3080,3816.09417959,3.864781368
