iterations,fitness,time
0,3679.07159871,0.057193238
10,3806.03861997,0.111574261
20,3783.67217504,0.151220982
30,3767.88776005,0.176030068
40,3767.88776005,0.201629984
50,3782.38482261,0.226677465
60,3767.88776005,0.259785502
70,3767.88776005,0.279776607
80,3797.95213695,0.301038614
90,3767.88776005,0.321574086
100,3767.88776005,0.340258547
110,3767.88776005,0.358111373
120,3797.95213695,0.376921641
130,3767.88776005,0.395510293
140,3802.38203958,0.414688436
150,3767.88776005,0.432493765
160,3767.88776005,0.451870733
170,3767.88776005,0.469695671
180,3767.88776005,0.486810338
190,3787.45105881,0.503886681
200,3814.97625105,0.521799743
210,3767.88776005,0.535988978
220,3767.88776005,0.548841822
230,3787.45105881,0.562969409
240,3767.88776005,0.574474047
250,3767.88776005,0.59017072
260,3773.99275114,0.608698422
270,3773.99275114,0.620234663
280,3773.99275114,0.634357381
290,3773.99275114,0.647294464
300,3789.77716614,0.660684763
310,3804.05712804,0.67288066
320,3773.99275114,0.688773514
330,3773.99275114,0.706248376
340,3788.4898137,0.719219769
350,3773.99275114,0.732194761
360,3773.99275114,0.743698753
370,3773.99275114,0.757930131
380,3808.48703068,0.775073492
390,3773.99275114,0.792628617
400,3773.99275114,0.804320853
410,3808.48703068,0.817787608
420,3804.05712804,0.83422575
430,3773.99275114,0.846871073
440,3773.99275114,0.863104578
450,3773.99275114,0.879022659
460,3773.99275114,0.893661834
470,3773.99275114,0.906347678
480,3793.5560499,0.918509652
490,3773.99275114,0.931918556
500,3789.77716614,0.94342541
510,3773.99275114,0.953293067
520,3773.99275114,0.965276452
530,3773.99275114,0.977886883
540,3793.5560499,0.990075242
550,3788.4898137,1.003829422
560,3773.99275114,1.019982562
570,3788.4898137,1.032857133
580,3773.99275114,1.045245426
590,3773.99275114,1.057656872
600,3773.99275114,1.069940535
610,3789.77716614,1.083557432
620,3788.4898137,1.101191653
630,3773.99275114,1.114925702
640,3789.77716614,1.127363898
650,3773.99275114,1.142180271
660,3773.99275114,1.157397484
670,3805.0966825,1.169354103
680,3805.0966825,1.184644243
690,3805.0966825,1.197859262
700,3805.0966825,1.216183177
710,3808.48703068,1.230242293
720,3805.0966825,1.244243256
730,3805.0966825,1.258658772
740,3805.0966825,1.27058357
750,3805.0966825,1.284137842
760,3805.0966825,1.297564016
770,3805.0966825,1.310089518
780,3805.0966825,1.323176187
790,3805.0966825,1.335525142
800,3805.0966825,1.347722257
810,3805.0966825,1.359576791
820,3805.0966825,1.372788167
830,3805.0966825,1.384948243
840,3805.0966825,1.397846909
850,3805.0966825,1.411170482
860,3805.0966825,1.426336591
870,3823.90505026,1.438660388
880,3805.0966825,1.448570177
890,3805.0966825,1.461147778
900,3805.0966825,1.477738623
910,3805.0966825,1.49501466
920,3823.09991856,1.511761624
930,3805.0966825,1.529282668
940,3805.0966825,1.543643988
950,3807.10071106,1.559582288
960,3805.0966825,1.572980791
970,3805.0966825,1.590350386
980,3805.0966825,1.603364702
990,3805.0966825,1.615262417
1000,3805.0966825,1.625146283
1010,3805.0966825,1.635554709
1020,3805.0966825,1.646880484
1030,3805.0966825,1.65676005
1040,3805.0966825,1.667283722
1050,3808.22973111,1.678636239
1060,3805.0966825,1.688467798
1070,3805.0966825,1.698347155
1080,3805.0966825,1.710614085
1090,3805.0966825,1.72273428
1100,3805.0966825,1.733170911
1110,3805.0966825,1.744775891
1120,3805.0966825,1.754773404
1130,3805.0966825,1.765294002
1140,3805.0966825,1.775756823
1150,3805.0966825,1.785593225
1160,3805.0966825,1.796923807
1170,3805.0966825,1.80747401
1180,3805.0966825,1.817287469
1190,3805.0966825,1.828295627
1200,3823.09991856,1.838355359
1210,3805.0966825,1.848212743
1220,3805.0966825,1.860385884
1230,3805.0966825,1.873352658
1240,3805.0966825,1.883408143
1250,3805.0966825,1.894855311
1260,3805.0966825,1.904642404
1270,3805.0966825,1.914857865
1280,3805.0966825,1.926351908
1290,3805.0966825,1.936371568
1300,3805.0966825,1.947622479
1310,3805.0966825,1.958351746
1320,3805.0966825,1.972223211
1330,3805.0966825,1.98836303
1340,3805.0966825,2.002274629
1350,3805.0966825,2.016435594
1360,3849.26567383,2.026411842
1370,3805.0966825,2.040478869
1380,3805.0966825,2.055036797
1390,3805.0966825,2.070162746
1400,3805.0966825,2.08520629
1410,3805.0966825,2.100303837
1420,3805.0966825,2.112952417
1430,3823.09991856,2.128114361
1440,3805.0966825,2.143319626
1450,3805.0966825,2.158560012
1460,3805.0966825,2.170272679
1470,3805.0966825,2.1800604
1480,3824.52540513,2.193159985
1490,3805.0966825,2.208181227
1500,3805.0966825,2.223180489
1510,3805.0966825,2.238086561
1520,3805.0966825,2.253055872
1530,3805.0966825,2.268242924
1540,3823.09991856,2.2831077
1550,3805.0966825,2.29804117
1560,3805.0966825,2.312905198
1570,3805.0966825,2.327998321
1580,3805.0966825,2.342916234
1590,3805.0966825,2.356863814
1600,3805.0966825,2.371989802
1610,3805.0966825,2.387071497
1620,3805.0966825,2.397398787
1630,3805.0966825,2.410186947
1640,3805.0966825,2.424365785
1650,3805.0966825,2.436150037
1660,3805.0966825,2.448416214
1670,3805.0966825,2.460409382
1680,3805.0966825,2.472105449
1690,3805.0966825,2.483758494
1700,3805.0966825,2.495784911
1710,3805.0966825,2.507936633
1720,3805.0966825,2.519560073
1730,3805.0966825,2.534306879
1740,3805.0966825,2.546658435
1750,3805.0966825,2.559130597
1760,3805.0966825,2.56916775
1770,3805.0966825,2.578855886
1780,3805.0966825,2.592094841
1790,3805.0966825,2.606972795
1800,3805.0966825,2.622144798
1810,3805.0966825,2.636991352
1820,3805.0966825,2.651913083
1830,3805.0966825,2.662176534
1840,3805.0966825,2.673214355
1850,3805.0966825,2.685672804
1860,3805.0966825,2.697954097
1870,3805.0966825,2.71015855
1880,3805.0966825,2.722505654
1890,3805.0966825,2.732769112
1900,3805.0966825,2.747946996
1910,3805.0966825,2.761211579
1920,3805.0966825,2.77356003
1930,3805.0966825,2.785368151
1940,3805.0966825,2.7972673
1950,3805.0966825,2.808897602
1960,3805.0966825,2.823265115
1970,3805.0966825,2.838290397
1980,3805.0966825,2.853244244
1990,3805.0966825,2.867092489
2000,3805.0966825,2.87696681
2010,3805.0966825,2.886751674
2020,3805.0966825,2.898806471
2030,3805.0966825,2.910411731
2040,3823.09991856,2.922995333
2050,3805.0966825,2.938260208
2060,3805.0966825,2.953418209
2070,3805.0966825,2.968414668
2080,3805.0966825,2.983346504
2090,3805.0966825,2.998358763
2100,3805.0966825,3.013390654
2110,3805.0966825,3.028552855
2120,3805.0966825,3.043826618
2130,3805.0966825,3.054567493
2140,3805.0966825,3.06819395
2150,3805.0966825,3.07984828
2160,3805.0966825,3.091660458
2170,3805.0966825,3.102746009
2180,3805.0966825,3.117590863
2190,3805.0966825,3.130676835
2200,3805.0966825,3.143298181
2210,3805.0966825,3.158357919
2220,3821.19893361,3.173314974
2230,3805.0966825,3.187272813
2240,3805.0966825,3.198971058
2250,3805.0966825,3.208807656
2260,3805.0966825,3.223231721
2270,3805.0966825,3.238161846
2280,3805.0966825,3.25331853
2290,3805.0966825,3.268627159
2300,3805.0966825,3.282768756
2310,3805.0966825,3.296469171
2320,3805.0966825,3.313574525
2330,3805.0966825,3.332707643
2340,3805.0966825,3.350706651
2350,3805.0966825,3.363227225
2360,3823.09991856,3.382367291
2370,3805.0966825,3.39759612
2380,3823.09991856,3.413362261
2390,3805.0966825,3.428394648
2400,3805.0966825,3.44218887
2410,3805.0966825,3.467974459
2420,3805.0966825,3.480744191
2430,3805.0966825,3.494829553
2440,3805.0966825,3.507525135
2450,3838.7721356,3.522361492
2460,3805.0966825,3.541499361
2470,3805.0966825,3.557222402
2480,3805.0966825,3.570996389
2490,3805.0966825,3.585617271
2500,3805.0966825,3.605091408
2510,3805.0966825,3.621569268
2520,3805.0966825,3.640565356
2530,3805.0966825,3.659552829
2540,3805.0966825,3.677282709
2550,3805.0966825,3.690403581
2560,3805.0966825,3.703065635
2570,3805.0966825,3.718309318
2580,3805.0966825,3.733147256
2590,3805.0966825,3.747882372
