iterations,fitness,time
0,2282.2539689,1.375e-05
10,2598.65606435,2.4083e-05
20,2780.57305946,3.111e-05
30,2901.76584615,3.73109999999e-05
40,3112.5887754,4.29879999999e-05
50,3148.59524752,4.90679999999e-05
60,3148.59524752,5.48639999999e-05
70,3148.59524752,6.05249999999e-05
80,3148.59524752,6.59129999999e-05
90,3187.85902801,7.1325e-05
100,3187.85902801,7.7604e-05
110,3187.85902801,8.33170000001e-05
120,3187.85902801,8.88020000001e-05
130,3187.85902801,9.44620000001e-05
140,3187.85902801,9.9549e-05
150,3187.85902801,0.000104914
160,3187.85902801,0.000109977
170,3187.85902801,0.000115066
180,3187.85902801,0.000120321
190,3187.85902801,0.000125451
200,3206.63027811,0.000131091
210,3206.63027811,0.000136723
220,3206.63027811,0.000141798
230,3206.63027811,0.000147344
240,3206.63027811,0.000152662
250,3206.63027811,0.00015793
260,3206.63027811,0.000163248
270,3206.63027811,0.000168932
280,3206.63027811,0.000174499
290,3206.63027811,0.000180127
300,3206.63027811,0.000192541
310,3206.63027811,0.000199545
320,3206.63027811,0.000205189
330,3206.63027811,0.000210471
340,3206.63027811,0.000216093
350,3206.63027811,0.00022408
360,3206.63027811,0.00023098
370,3206.63027811,0.000236696
380,3206.63027811,0.000241864
390,3206.63027811,0.000247462
400,3206.63027811,0.000252858
410,3206.63027811,0.000258697
420,3206.63027811,0.000264217
430,3206.63027811,0.000269637
440,3206.63027811,0.000275042
450,3206.63027811,0.000280812
460,3206.63027811,0.000286094
470,3206.63027811,0.000291675
480,3206.63027811,0.000296915
490,3206.63027811,0.000302261
500,3206.63027811,0.000307873
510,3206.63027811,0.000313148
520,3206.63027811,0.000318623
530,3206.63027811,0.000324634
540,3206.63027811,0.000329708
550,3206.63027811,0.000335009
560,3206.63027811,0.000340507
570,3206.63027811,0.000345636
580,3206.63027811,0.000350901
590,3206.63027811,0.000356078
600,3206.63027811,0.000361904
610,3206.63027811,0.000367311
620,3206.63027811,0.000372698
630,3206.63027811,0.000377946
640,3206.63027811,0.00038354
650,3206.63027811,0.00038913
660,3206.63027811,0.000394417
670,3206.63027811,0.000400674
680,3206.63027811,0.000406377
690,3206.63027811,0.000411615
700,3206.63027811,0.000416799
710,3206.63027811,0.000422178
720,3206.63027811,0.000427632
730,3206.63027811,0.000432802
740,3206.63027811,0.000438012
750,3206.63027811,0.000443392
760,3206.63027811,0.000448707
770,3206.63027811,0.000454187
780,3206.63027811,0.000459422
790,3206.63027811,0.000464595
800,3206.63027811,0.000469815
810,3206.63027811,0.000475116
820,3206.63027811,0.000480457
830,3206.63027811,0.000485491
840,3206.63027811,0.000490496
850,3206.63027811,0.000496336
860,3206.63027811,0.000501857
870,3206.63027811,0.000507142
880,3206.63027811,0.000512747
890,3206.63027811,0.000517994
900,3206.63027811,0.000523243
910,3206.63027811,0.000528709
920,3206.63027811,0.000537152
930,3206.63027811,0.000542242
940,3206.63027811,0.000547863
950,3206.63027811,0.000553632
960,3206.63027811,0.000559263
970,3206.63027811,0.000564389
980,3206.63027811,0.00056974
990,3206.63027811,0.000575412
1000,3206.63027811,0.000580495
1010,3206.63027811,0.000585637
1020,3206.63027811,0.000590814
1030,3206.63027811,0.000596015
1040,3206.63027811,0.000601624
1050,3206.63027811,0.000606872
1060,3206.63027811,0.000612729
1070,3206.63027811,0.000618022
1080,3206.63027811,0.000623111
1090,3206.63027811,0.000628713
1100,3206.63027811,0.000634006
1110,3206.63027811,0.000639189
1120,3206.63027811,0.000644697
1130,3206.63027811,0.00065041
1140,3206.63027811,0.00065591
1150,3206.63027811,0.000660809
1160,3206.63027811,0.000666341
1170,3206.63027811,0.000671794
1180,3206.63027811,0.000677219
1190,3206.63027811,0.000682863
1200,3206.63027811,0.000688397
1210,3206.63027811,0.000693559
1220,3206.63027811,0.000698845
1230,3206.63027811,0.000704377
1240,3206.63027811,0.000710099
1250,3206.63027811,0.000715
1260,3206.63027811,0.000720286
1270,3206.63027811,0.000725428
1280,3206.63027811,0.000731003
1290,3206.63027811,0.000736075
1300,3206.63027811,0.000741481
1310,3206.63027811,0.000746716
1320,3206.63027811,0.000751843
1330,3206.63027811,0.000757426
1340,3206.63027811,0.000763208
1350,3206.63027811,0.000768617
1360,3206.63027811,0.000781099
1370,3206.63027811,0.000786383
1380,3206.63027811,0.000791611
1390,3206.63027811,0.000797128
1400,3206.63027811,0.000802362
1410,3206.63027811,0.000807708
1420,3206.63027811,0.000813199
1430,3206.63027811,0.000818599
1440,3206.63027811,0.000823794
1450,3206.63027811,0.000828812
1460,3206.63027811,0.000834292
1470,3206.63027811,0.000839638
1480,3206.63027811,0.000844681
1490,3206.63027811,0.000850136
1500,3206.63027811,0.000855439
1510,3206.63027811,0.000860667
1520,3206.63027811,0.000865898
1530,3206.63027811,0.000871263
1540,3206.63027811,0.000876369
1550,3206.63027811,0.000881694
1560,3206.63027811,0.000886828000001
1570,3206.63027811,0.000892169000001
1580,3206.63027811,0.000897324000001
1590,3206.63027811,0.000903299000001
1600,3206.63027811,0.000908978000001
1610,3206.63027811,0.000914053
1620,3206.63027811,0.000919134
1630,3206.63027811,0.000924852
1640,3206.63027811,0.000929796
1650,3206.63027811,0.000940217
1660,3206.63027811,0.000945499
1670,3206.63027811,0.000951076
1680,3206.63027811,0.000955972
1690,3206.63027811,0.000961054
1700,3206.63027811,0.000967034
1710,3206.63027811,0.000972209
1720,3206.63027811,0.000977649
1730,3206.63027811,0.000982987
1740,3206.63027811,0.000988232
1750,3206.63027811,0.000993132
1760,3206.63027811,0.00099826
1770,3206.63027811,0.001003336
1780,3206.63027811,0.001008718
1790,3206.63027811,0.001013923
1800,3206.63027811,0.001019282
1810,3206.63027811,0.001024272
1820,3206.63027811,0.001029391
1830,3206.63027811,0.001034546
1840,3206.63027811,0.001039738
1850,3206.63027811,0.001047115
1860,3206.63027811,0.001052141
1870,3206.63027811,0.001057359
1880,3206.63027811,0.001062646
1890,3206.63027811,0.001068148
1900,3206.63027811,0.001073857
1910,3206.63027811,0.001078866
1920,3206.63027811,0.00108416
1930,3206.63027811,0.001089374
1940,3206.63027811,0.001094747
1950,3206.63027811,0.001100026
1960,3206.63027811,0.001105162
1970,3206.63027811,0.001110298
1980,3206.63027811,0.001115382
1990,3206.63027811,0.001120876
2000,3206.63027811,0.001125966
2010,3206.63027811,0.001132933
2020,3206.63027811,0.001138467
2030,3206.63027811,0.001143913
2040,3206.63027811,0.00114908
2050,3206.63027811,0.001154868
2060,3206.63027811,0.001159957
2070,3206.63027811,0.001165009
2080,3206.63027811,0.001170359
2090,3206.63027811,0.001175494
2100,3206.63027811,0.001181156
2110,3206.63027811,0.001186417
2120,3206.63027811,0.001191618
2130,3206.63027811,0.001196637
2140,3206.63027811,0.001201867
2150,3206.63027811,0.001206785
2160,3206.63027811,0.001212081
2170,3206.63027811,0.00121729
2180,3206.63027811,0.001222165
2190,3206.63027811,0.001227236
2200,3206.63027811,0.001232217
2210,3206.63027811,0.001237424
2220,3206.63027811,0.001242382
2230,3206.63027811,0.001249267
2240,3206.63027811,0.001256035
2250,3206.63027811,0.001263005
2260,3206.63027811,0.001268776
2270,3206.63027811,0.001273869
2280,3206.63027811,0.001279535
2290,3206.63027811,0.001284526
2300,3206.63027811,0.001289673
2310,3206.63027811,0.001294848
2320,3206.63027811,0.001299951
2330,3206.63027811,0.00130502
2340,3206.63027811,0.001310057
2350,3206.63027811,0.001315405
2360,3206.63027811,0.001320769
2370,3206.63027811,0.001326055
2380,3206.63027811,0.001331244
2390,3206.63027811,0.001336441
2400,3206.63027811,0.001341561
2410,3206.63027811,0.001346534
2420,3206.63027811,0.001351651
2430,3206.63027811,0.001356612
2440,3206.63027811,0.001361643
2450,3206.63027811,0.001366995
2460,3206.63027811,0.001372427
2470,3206.63027811,0.001377544
2480,3206.63027811,0.001382866
2490,3206.63027811,0.001388259
2500,3206.63027811,0.001393276
2510,3206.63027811,0.001398604
2520,3206.63027811,0.001406373
2530,3206.63027811,0.001411609
2540,3206.63027811,0.001417735
2550,3206.63027811,0.00142315
2560,3206.63027811,0.001428356
2570,3206.63027811,0.001434103
2580,3206.63027811,0.001439406
2590,3206.63027811,0.001444598
2600,3206.63027811,0.0014499
2610,3206.63027811,0.001455438
2620,3206.63027811,0.001460421
2630,3206.63027811,0.001465897
2640,3206.63027811,0.001471365
2650,3206.63027811,0.001480524
2660,3206.63027811,0.001485953
2670,3206.63027811,0.001491107
2680,3206.63027811,0.001496392
2690,3206.63027811,0.001502078
2700,3206.63027811,0.001508574
2710,3206.63027811,0.001514617
2720,3206.63027811,0.001520527
2730,3206.63027811,0.001527009
2740,3206.63027811,0.001533041
2750,3206.63027811,0.001539579
2760,3206.63027811,0.001545515
2770,3206.63027811,0.001551829
2780,3206.63027811,0.001579382
2790,3206.63027811,0.001585586
2800,3206.63027811,0.001592236
2810,3206.63027811,0.001597958
2820,3206.63027811,0.001603819
2830,3206.63027811,0.001609958
2840,3206.63027811,0.001616332
2850,3206.63027811,0.00162315
2860,3206.63027811,0.001629182
2870,3206.63027811,0.001635642
2880,3206.63027811,0.001641118
2890,3206.63027811,0.001648384
2900,3206.63027811,0.001654816
2910,3206.63027811,0.001663311
2920,3206.63027811,0.001671959
2930,3206.63027811,0.001679775
2940,3206.63027811,0.001687079
2950,3206.63027811,0.001693508
2960,3206.63027811,0.001699891
2970,3206.63027811,0.001707292
2980,3206.63027811,0.001714345
2990,3206.63027811,0.001721509
3000,3206.63027811,0.001727579
3010,3206.63027811,0.001739277
3020,3206.63027811,0.001747207
3030,3206.63027811,0.001753592
3040,3206.63027811,0.001759156
3050,3206.63027811,0.001780461
3060,3206.63027811,0.001803611
3070,3206.63027811,0.001829031
3080,3206.63027811,0.001858195
3090,3206.63027811,0.001882882
3100,3206.63027811,0.001915172
3110,3206.63027811,0.001950339
3120,3206.63027811,0.001967461
3130,3206.63027811,0.001983008
3140,3206.63027811,0.002011368
3150,3206.63027811,0.00203599
3160,3206.63027811,0.00207105
3170,3206.63027811,0.002084438
3180,3206.63027811,0.002093503
3190,3206.63027811,0.002099636
3200,3206.63027811,0.002108083
3210,3206.63027811,0.002114738
3220,3206.63027811,0.002122162
3230,3206.63027811,0.002129548
3240,3206.63027811,0.002135155
3250,3206.63027811,0.002143446
3260,3206.63027811,0.002149035
3270,3206.63027811,0.002154391
3280,3206.63027811,0.002159987
3290,3206.63027811,0.002165637
3300,3206.63027811,0.002171259
3310,3206.63027811,0.002176893
3320,3206.63027811,0.002185294
3330,3206.63027811,0.002191089
3340,3206.63027811,0.002196506
3350,3206.63027811,0.00220397
3360,3206.63027811,0.00220935
3370,3206.63027811,0.002219179
3380,3206.63027811,0.002227141
3390,3206.63027811,0.002232914
3400,3206.63027811,0.002240527
3410,3206.63027811,0.002251
3420,3206.63027811,0.002258888
3430,3206.63027811,0.002267146
3440,3206.63027811,0.002274349
3450,3206.63027811,0.00228158
3460,3206.63027811,0.002288515
3470,3206.63027811,0.002297784
3480,3206.63027811,0.00230571
3490,3206.63027811,0.002312752
3500,3206.63027811,0.002319819
3510,3206.63027811,0.002326677
3520,3206.63027811,0.002333809
3530,3206.63027811,0.002341222
3540,3206.63027811,0.002348723
3550,3206.63027811,0.00235536
3560,3206.63027811,0.002362503
3570,3206.63027811,0.002369582
3580,3206.63027811,0.002376989
3590,3206.63027811,0.002383882
3600,3206.63027811,0.0023918
3610,3206.63027811,0.002399949
3620,3206.63027811,0.002408367
3630,3206.63027811,0.002419886
3640,3206.63027811,0.002427356
3650,3206.63027811,0.002435236
3660,3206.63027811,0.002449879
3670,3206.63027811,0.002458149
3680,3206.63027811,0.002466013
3690,3206.63027811,0.002473134
3700,3206.63027811,0.002479825
3710,3206.63027811,0.002486946
3720,3206.63027811,0.002493712
3730,3206.63027811,0.002500796
3740,3206.63027811,0.002509062
3750,3206.63027811,0.00251634
3760,3206.63027811,0.002522899
3770,3206.63027811,0.002530176
3780,3206.63027811,0.002539532
3790,3206.63027811,0.002546725
3800,3206.63027811,0.002553755
3810,3206.63027811,0.002560875
3820,3206.63027811,0.002567453
3830,3206.63027811,0.002575856
3840,3206.63027811,0.002582885
3850,3206.63027811,0.002590011
3860,3206.63027811,0.002596949
3870,3206.63027811,0.002603775
3880,3206.63027811,0.002610757
3890,3206.63027811,0.00261802
3900,3206.63027811,0.00262504
3910,3206.63027811,0.002633452
3920,3206.63027811,0.002643337
3930,3206.63027811,0.002650898
3940,3206.63027811,0.0026579
3950,3206.63027811,0.002667498
3960,3206.63027811,0.002674332
3970,3206.63027811,0.002681131
3980,3206.63027811,0.002688113
3990,3206.63027811,0.002695256
4000,3206.63027811,0.002702148
4010,3206.63027811,0.002709099
4020,3206.63027811,0.002716113
4030,3206.63027811,0.002722793
4040,3206.63027811,0.002729588
4050,3206.63027811,0.002736451
4060,3206.63027811,0.002743868
4070,3206.63027811,0.002750675
4080,3206.63027811,0.002757812
4090,3206.63027811,0.00276454
4100,3206.63027811,0.002771452
4110,3206.63027811,0.002778362
4120,3206.63027811,0.00278519
4130,3206.63027811,0.002792099
4140,3206.63027811,0.002799077
4150,3206.63027811,0.002809342
4160,3206.63027811,0.002816477
4170,3206.63027811,0.002823295
4180,3206.63027811,0.002831163
4190,3206.63027811,0.002838181
4200,3206.63027811,0.002846554
4210,3206.63027811,0.002853396
4220,3206.63027811,0.002861389
4230,3206.63027811,0.002868535
4240,3206.63027811,0.0028763
4250,3206.63027811,0.002883303
4260,3206.63027811,0.00289121
4270,3206.63027811,0.0028979
4280,3206.63027811,0.002905214
4290,3206.63027811,0.002912519
4300,3206.63027811,0.002919279
4310,3206.63027811,0.002926063
4320,3206.63027811,0.002932526
4330,3206.63027811,0.002940214
4340,3206.63027811,0.002946996
4350,3206.63027811,0.002955214
4360,3206.63027811,0.002963234
4370,3206.63027811,0.002969863
4380,3206.63027811,0.002976369
4390,3206.63027811,0.002982984
4400,3206.63027811,0.002989552
4410,3206.63027811,0.002996264
4420,3206.63027811,0.003003217
4430,3206.63027811,0.00301009
4440,3206.63027811,0.003016972
4450,3206.63027811,0.003024055
4460,3206.63027811,0.003031104
4470,3206.63027811,0.00303792
4480,3206.63027811,0.003044592
4490,3206.63027811,0.003051296
4500,3206.63027811,0.003057982
4510,3206.63027811,0.003064815
4520,3206.63027811,0.003071701
4530,3206.63027811,0.003078544
4540,3206.63027811,0.003085226
4550,3206.63027811,0.003091952
4560,3206.63027811,0.003098788
4570,3206.63027811,0.003105937
4580,3206.63027811,0.003112834
4590,3206.63027811,0.003119435
4600,3206.63027811,0.003126108
4610,3206.63027811,0.003132946
4620,3206.63027811,0.003139808
4630,3206.63027811,0.003151817
4640,3206.63027811,0.003159098
4650,3206.63027811,0.003166037
4660,3206.63027811,0.003172644
4670,3206.63027811,0.003179592
4680,3206.63027811,0.003186287
4690,3206.63027811,0.003191524
4700,3206.63027811,0.003198415
4710,3206.63027811,0.003206174
4720,3206.63027811,0.003213068
4730,3206.63027811,0.003221413
4740,3206.63027811,0.003229468
4750,3206.63027811,0.00323821
