iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.151497297115,0.155161630651,0.155562664394,0.533286219081,0.518937252685,0.518769787427,0.674871996849,0.661630218688,0.662007623888,0.013234268
1,0.151497297115,0.155161630651,0.155562664394,0.533286219081,0.518937252685,0.518769787427,0.674871996849,0.661630218688,0.662007623888,0.030122194
2,0.151020584675,0.154729920131,0.155182860158,0.535265017668,0.521198417185,0.518769787427,0.677140612726,0.664819944598,0.663504111322,0.044939638
3,0.151167100553,0.15487419166,0.155360175031,0.535406360424,0.521198417185,0.518317503392,0.677333856876,0.664819944598,0.663294340816,0.055365123
4,0.149956171947,0.153643972966,0.154026848164,0.536819787986,0.52176370831,0.521483491633,0.678062678063,0.664817749604,0.664977834072,0.070918693
5,0.149694579584,0.15340790408,0.153761119796,0.537243816254,0.524024872809,0.522840343736,0.677946094826,0.665607625099,0.664760088974,0.082029048
6,0.151952834261,0.155578999969,0.156204903064,0.537526501767,0.525720746184,0.524197195839,0.680780487805,0.669033530572,0.667929292929,0.093708848
7,0.151342992082,0.155072102135,0.15544768408,0.535123674912,0.524024872809,0.526458616011,0.67669320751,0.665341812401,0.667513496348,0.103871729
8,0.151241687342,0.154930876917,0.155303238174,0.537526501767,0.524024872809,0.525554047942,0.679152775054,0.666930379747,0.667932890155,0.114846947
9,0.148202308739,0.1518690738,0.152498161155,0.53851590106,0.527416619559,0.523744911805,0.67411917357,0.664526484751,0.661958266453,0.125365026
10,0.147994846111,0.151679176976,0.152290764009,0.540070671378,0.526851328434,0.524649479873,0.675119808307,0.663990365315,0.662600321027,0.137127255
11,0.148460394556,0.15195428128,0.152974905556,0.548975265018,0.538722442058,0.535504296698,0.686880580905,0.678233438486,0.675718345437,0.152098277
12,0.148125721246,0.15163360619,0.152755732213,0.552932862191,0.540418315432,0.53776571687,0.69138452532,0.682049276496,0.679020100503,0.162114503
13,0.148358463489,0.151844226853,0.153015807372,0.554204946996,0.539287733183,0.537313432836,0.692832099727,0.681516217272,0.679209783631,0.176582805
14,0.149892649666,0.153286969728,0.154460433986,0.554770318021,0.535330695308,0.540931705111,0.69523993808,0.679906542056,0.682713347921,0.191182997
15,0.151164735819,0.154481038,0.155863012122,0.558303886926,0.547201808932,0.549525101764,0.701271388969,0.693924340848,0.693160813309,0.202270391
16,0.15126532209,0.154548902529,0.155948847698,0.558869257951,0.547201808932,0.549525101764,0.701653761591,0.693924340848,0.693349753695,0.21262922
17,0.150205574353,0.153432782933,0.154729051751,0.563533568905,0.553420011306,0.550429669833,0.705792682927,0.698703279939,0.694529809465,0.224057839
18,0.15026490759,0.153548089797,0.154730551578,0.563957597173,0.549462973431,0.549525101764,0.705433018237,0.694752968211,0.693349753695,0.238018055
19,0.151153682166,0.154397870523,0.155616571605,0.561978798587,0.550028264556,0.547715965626,0.704547621318,0.695718654434,0.692118226601,0.248503895
20,0.148418519089,0.151626478635,0.152616701813,0.561978798587,0.551724137931,0.548168249661,0.702676772522,0.694412331407,0.691190108192,0.258409127
21,0.148213256732,0.151480079361,0.152402859961,0.558727915194,0.548332391181,0.546359113523,0.699807692308,0.691386635767,0.689185001549,0.267935363
22,0.149367124954,0.152643450946,0.153620635418,0.559575971731,0.547201808932,0.550429669833,0.70113178592,0.691567192915,0.692069392813,0.278522426
23,0.148682986111,0.151932646758,0.152846240082,0.557455830389,0.545505935557,0.54500226142,0.699260397656,0.689335394127,0.6891223733,0.288942492
24,0.148232718077,0.151466934478,0.152417038746,0.558727915194,0.547767100057,0.546359113523,0.699576597383,0.69111969112,0.689185001549,0.301443603
25,0.14866241161,0.151933982546,0.153060745971,0.560282685512,0.556811758055,0.548620533695,0.701754385965,0.700076511094,0.692544670364,0.314078071
26,0.148515037245,0.151792661395,0.152819032898,0.560141342756,0.551158846806,0.547263681592,0.700884275279,0.693436293436,0.689996903066,0.325542272
27,0.14682213075,0.150042548781,0.151050649975,0.565512367491,0.559072922555,0.554047942108,0.706006120888,0.700920245399,0.696241528035,0.33604067
28,0.147630094479,0.150831890881,0.151955365198,0.563250883392,0.555681175806,0.553595658073,0.704249617152,0.698619631902,0.695276319852,0.347505651
29,0.149591235733,0.152898021367,0.153720089341,0.560989399293,0.553420011306,0.550881953867,0.703342884432,0.697781178271,0.694179242378,0.360775799
30,0.146804356729,0.150028446365,0.151028898935,0.565512367491,0.559072922555,0.554047942108,0.706006120888,0.700920245399,0.696241528035,0.371592022
40,0.144594544816,0.148106360039,0.148601211304,0.571872791519,0.55850763143,0.558118498417,0.708385481852,0.697872340426,0.695163806552,0.486286303
50,0.142354493898,0.14580132031,0.146351183681,0.576113074205,0.565291124929,0.561284486658,0.711051160998,0.703432317779,0.697064334791,0.586283732
60,0.129252482478,0.133178437675,0.131720417225,0.574275618375,0.569813453929,0.568521031208,0.681337283115,0.679578947368,0.676390773406,0.715559824
70,0.125163826849,0.130708417274,0.126645774498,0.553356890459,0.522328999435,0.547263681592,0.606083271005,0.57855361596,0.600399201597,0.814224254
80,0.119970225607,0.124920718178,0.12201682279,0.580636042403,0.562464669305,0.578923563998,0.654074851347,0.639664804469,0.648015122873,0.9103244
90,0.118095392813,0.122824566349,0.120205382779,0.597738515901,0.582249858677,0.597014925373,0.671741637832,0.660542030317,0.665916760405,1.005534995
100,0.111982878916,0.116744292779,0.114733255238,0.636325088339,0.620689655172,0.626865671642,0.714015783039,0.704275011018,0.701195219124,1.100003124
110,0.108629751946,0.113235455215,0.111395073146,0.654699646643,0.644431882419,0.644957033017,0.726764344033,0.721064301552,0.71485652016,1.215062877
120,0.10754983303,0.112151624585,0.110412416961,0.66332155477,0.650084793669,0.658525554048,0.735920177384,0.728389644581,0.729487638839,1.309806639
130,0.102434311454,0.106906199774,0.10503123649,0.683674911661,0.668174109666,0.680235187698,0.747347030932,0.738063364569,0.743375680581,1.404583053
140,0.0980068039982,0.102642306487,0.100102171259,0.690459363958,0.680610514415,0.688376300317,0.747695852535,0.742126882702,0.744720266765,1.503127705
150,0.0960283021891,0.100569820067,0.0980810232028,0.700212014134,0.693046919163,0.701040253279,0.755165647005,0.751259734311,0.754000744325,1.597434783
160,0.0927844419553,0.0974872273009,0.0946515001792,0.713639575972,0.699830412663,0.712347354138,0.757713465678,0.748698532892,0.755384615385,1.708497586
