iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.137023686977,0.138717815568,0.133024665769,0.553922261484,0.550028264556,0.560379918589,0.654553415061,0.655411255411,0.65035971223,0.207643689
1,0.169417316031,0.169824982395,0.170887063486,0.373851590106,0.371961560204,0.369063772049,0.430151788011,0.434605597964,0.414603441041,0.454829558
2,0.139808167053,0.140949939053,0.144214800306,0.507137809187,0.515545505936,0.496607869742,0.534880618914,0.548234053769,0.532941670164,0.680563537
3,0.148495978607,0.147764705706,0.151688060625,0.449045936396,0.454494064443,0.445047489824,0.510055304173,0.518222666001,0.496512105047,0.919082649
4,0.158113442335,0.156407199102,0.161756377601,0.537809187279,0.543244771057,0.522388059701,0.687440259989,0.690421455939,0.669793621013,1.153812216
5,0.195794988595,0.194319390959,0.192979975383,0.44961130742,0.451667608819,0.462686567164,0.116205174762,0.135472370766,0.116071428571,1.415145849
6,0.134482969495,0.132854959507,0.133532022757,0.540070671378,0.552854720181,0.539574853008,0.398965644625,0.418809698751,0.37004950495,1.684781014
7,0.117235252402,0.117049820697,0.11635726618,0.624593639576,0.625211984172,0.625056535504,0.561136814276,0.560053085601,0.546746856206,1.948315664
8,0.116332775248,0.116025434181,0.11884055092,0.633780918728,0.630299604296,0.611035730439,0.655681063123,0.653601694915,0.628349178911,2.205489778
9,0.159213562529,0.160186344933,0.164168380447,0.557173144876,0.56076879593,0.539122568973,0.709773043075,0.712754158965,0.695366218236,2.450723031
10,0.131238787071,0.130652316232,0.127486851392,0.563250883392,0.572639909553,0.577114427861,0.536175322726,0.553719008264,0.554549785612,2.67674826
11,0.141970068818,0.144040991295,0.142501182765,0.451166077739,0.450537026569,0.453640886477,0.409429657795,0.408759124088,0.399602385686,2.914034905
12,0.133053848689,0.132019525792,0.12936312563,0.552791519435,0.56302996043,0.56671189507,0.525352535254,0.544490276959,0.543374642517,3.181874764
13,0.134297016447,0.133462446213,0.130554513691,0.550106007067,0.55737704918,0.560379918589,0.520993227991,0.536960378474,0.532242540905,3.449885499
14,0.178512438794,0.177893721875,0.176667677484,0.455689045936,0.446014697569,0.44776119403,0.329444541181,0.319444444444,0.299483648881,3.700744867
15,0.147615388435,0.147947828137,0.151769054675,0.55109540636,0.548897682306,0.54183627318,0.687708947886,0.688767550702,0.677285759796,3.90686595
16,0.130853578192,0.130316495149,0.127178279962,0.562685512367,0.574901074053,0.576209859792,0.539857227841,0.559202813599,0.558227251297,4.156698451
17,0.137313889013,0.138189400962,0.141352336729,0.607349823322,0.605992085924,0.58842152872,0.735579668761,0.734678340312,0.719309068476,4.413134415
18,0.132254972912,0.134713863338,0.135304260719,0.612155477032,0.605426794799,0.603799185889,0.735696397611,0.732567049808,0.7252195734,4.646822738
19,0.118332575528,0.119542144315,0.120010639708,0.618091872792,0.615602035048,0.616463138851,0.626589275843,0.624309392265,0.627088830255,4.892390891
20,0.139642043095,0.139640756335,0.142105901919,0.548127208481,0.551724137931,0.545454545455,0.678013898681,0.681653954235,0.672531769306,5.133313651
21,0.168166535721,0.171036917525,0.169371866176,0.423886925795,0.414923685698,0.408412483039,0.577441426498,0.570361145704,0.563709139426,5.33216263
22,0.139104364399,0.136956050961,0.139274346192,0.512084805654,0.510457885811,0.511533242877,0.554580645161,0.552223371251,0.543533389687,5.576124307
23,0.167341919116,0.166327474683,0.172027304959,0.540494699647,0.552854720181,0.527815468114,0.694483601165,0.704299065421,0.681318681319,5.809398976
24,0.119140943964,0.117260506649,0.120158014726,0.606219081272,0.610514414924,0.601085481682,0.658996328029,0.669227076332,0.648605577689,6.081477959
25,0.125028920152,0.127886051109,0.124288118744,0.606360424028,0.592425098926,0.605608322026,0.565725869328,0.555760936537,0.55600814664,6.346355741
26,0.129326264496,0.12875525245,0.128881491651,0.534275618375,0.539853024308,0.532338308458,0.597335940364,0.604854368932,0.588375796178,6.594438967
27,0.120426971083,0.120120844546,0.12027432009,0.583886925795,0.578858111928,0.574853007689,0.639127237068,0.639225181598,0.627870150435,6.830405782
28,0.132795538487,0.132170309784,0.137215314019,0.567915194346,0.574335782928,0.559023066486,0.705292586523,0.707799767171,0.693299779805,7.079019046
29,0.117349737962,0.11694504158,0.121078561265,0.614275618375,0.617863199548,0.613749434645,0.736201063316,0.739599383667,0.731952291274,7.331654612
30,0.0933280170572,0.093152052261,0.0954121661231,0.726925795053,0.723007348785,0.710538218001,0.786519337017,0.786212914485,0.766423357664,7.598447976
