iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.151831965596,0.149992737782,0.151246348277,0.430530035336,0.431882419446,0.444142921755,0.510032834732,0.510948905109,0.517092337917,0.371236725
1,0.150955598287,0.154963584711,0.147825195752,0.466148409894,0.447710570944,0.490275893261,0.360155852956,0.334921715453,0.365785030951,0.745317371
2,0.15476245969,0.157559426111,0.152147291138,0.476325088339,0.462973431317,0.48394391678,0.229889835793,0.200336700337,0.215807560137,1.118354202
3,0.149489486975,0.147442780475,0.147374654082,0.482120141343,0.491803278689,0.495251017639,0.353107344633,0.373519163763,0.341981132075,1.468934214
4,0.134974421454,0.134767859091,0.134172719921,0.532296819788,0.531938948559,0.536861148801,0.597885526795,0.59688412853,0.583739837398,1.796546549
5,0.13515031731,0.138962417599,0.141250110324,0.588692579505,0.576596947428,0.569877883311,0.69624217119,0.683565694973,0.67947421638,2.167769808
6,0.12670567088,0.128272066988,0.133037476797,0.597173144876,0.6031656303,0.584350972411,0.730215827338,0.734090909091,0.716795069337,2.540026316
7,0.144880840834,0.144904125382,0.148831242882,0.510812720848,0.514414923686,0.490275893261,0.638235601547,0.640134059489,0.614437222032,2.900586288
8,0.141566965479,0.140272131255,0.143802788574,0.484946996466,0.484454494064,0.477159656264,0.54518222666,0.544,0.5346215781,3.26700888
9,0.112100235301,0.111532367308,0.114208897781,0.62332155477,0.617297908423,0.615106286748,0.730071913299,0.727784479292,0.714716728126,3.62512433
10,0.16065670643,0.155821737889,0.161853369803,0.400848056537,0.426229508197,0.398009950249,0.469793621013,0.487114704396,0.455178059763,3.985601762
11,0.130680805568,0.132997342369,0.12718562126,0.581766784452,0.565291124929,0.603799185889,0.563890935888,0.538138138138,0.576402321083,4.356244846
12,0.185336218769,0.183226157526,0.190913947359,0.559151943463,0.564725833804,0.545906829489,0.716170716171,0.719796215429,0.704009433962,4.717195383
13,0.143418000032,0.14370544382,0.143521902024,0.494275618375,0.503109101187,0.495703301673,0.460168980084,0.473967684022,0.452088452088,5.05816401
14,0.108304606508,0.108825913746,0.111438011274,0.654558303887,0.644997173544,0.639529624604,0.707305389222,0.704331450094,0.689762553523,5.419778335
15,0.109415255488,0.110244206061,0.111122766388,0.660777385159,0.661390616167,0.658977838082,0.743040685225,0.745431364216,0.74,5.773320489
16,0.12420316773,0.123194489382,0.124224689798,0.586007067138,0.576596947428,0.587969244686,0.667045583722,0.662156066757,0.662717512033,6.142593411
17,0.122515242561,0.122198256772,0.126567989164,0.602685512367,0.6009044658,0.587969244686,0.71047481718,0.709465020576,0.695623120615,6.495680965
18,0.117377001408,0.118152016081,0.123865638564,0.620636042403,0.623516110797,0.605608322026,0.744186046512,0.746960486322,0.730531520396,6.8493502
19,0.134290117399,0.135668993266,0.132107791736,0.520424028269,0.511023176936,0.532338308458,0.354574852578,0.336147352264,0.341401273885,7.20348774
20,0.125908569076,0.124901830366,0.128956000776,0.600848056537,0.6009044658,0.579375848033,0.730637161389,0.731150038081,0.712785670167,7.566541632
21,0.127053450446,0.126890554764,0.13137331788,0.567491166078,0.566421707179,0.567164179104,0.646487985213,0.646706586826,0.643043640433,7.89916298
22,0.144828327269,0.145273122915,0.147531293353,0.496819787986,0.492933860938,0.509271822705,0.47922761849,0.481203007519,0.469437652812,8.251553057
23,0.146628315977,0.147881775427,0.15165694097,0.487632508834,0.487846240814,0.456806874717,0.618702009046,0.620603015075,0.592466915507,8.597811441
