iterations,fitness,time,fevals
0,290.0,1.867866623,1000
10,323.0,3.619199124,2100
20,344.0,5.184894269,3200
30,360.0,6.601182743,4300
40,377.0,8.009389258,5400
50,385.0,9.376602974,6500
60,387.0,10.768442211,7600
70,389.0,12.149619529,8700
80,389.0,13.488692236,9800
90,391.0,14.783663948,10900
100,391.0,16.023554885,12000
110,391.0,17.269053249,13100
120,389.0,18.490158771,14200
130,391.0,19.683452045,15300
140,391.0,20.896077493,16400
150,391.0,22.061968917,17500
160,389.0,23.223344335,18600
170,389.0,24.385522907,19700
180,393.0,25.558181336,20800
190,389.0,26.714213047,21900
200,391.0,27.852932236,23000
210,389.0,29.012705009,24100
220,391.0,30.241182675,25200
230,389.0,31.495668541,26300
240,389.0,32.80259815,27400
250,389.0,34.085421188,28500
260,391.0,35.337608133,29600
270,391.0,36.614905881,30700
280,391.0,37.834978815,31800
290,389.0,39.054702795,32900
300,391.0,40.255822324,34000
310,389.0,41.472876015,35100
320,389.0,42.614636878,36200
330,389.0,43.759813313,37300
340,389.0,44.971444712,38400
350,389.0,46.147930981,39500
360,389.0,47.330213132,40600
370,389.0,48.521035128,41700
380,391.0,49.701094498,42800
390,389.0,50.968259149,43900
400,391.0,52.189054114,45000
410,389.0,53.411091735,46100
420,389.0,54.579025758,47200
430,389.0,55.768685199,48300
440,393.0,56.952248919,49400
450,391.0,58.101133313,50500
460,389.0,59.252566221,51600
470,389.0,60.394336038,52700
480,391.0,61.528816295,53800
490,391.0,62.659111801,54900
500,391.0,63.789849054,56000
510,389.0,64.945441186,57100
520,391.0,66.07778503,58200
530,391.0,67.28651271,59300
540,391.0,68.494116613,60400
550,389.0,69.663900722,61500
560,389.0,70.842626234,62600
570,391.0,71.979937959,63700
580,391.0,73.142524776,64800
590,389.0,74.285171172,65900
600,391.0,75.446627541,67000
610,391.0,76.645456054,68100
620,391.0,77.876387122,69200
630,391.0,79.115793381,70300
640,391.0,80.336301005,71400
650,389.0,81.545534937,72500
660,389.0,82.733928004,73600
670,389.0,83.925634296,74700
680,391.0,85.11134783,75800
690,389.0,86.272653942,76900
700,391.0,87.444592543,78000
710,391.0,88.607990499,79100
720,391.0,89.758904273,80200
730,390.0,90.901966989,81300
740,391.0,92.042464097,82400
750,389.0,93.20581395,83500
760,389.0,94.420298506,84600
770,391.0,95.642866199,85700
780,391.0,96.874306829,86800
790,389.0,98.07756634,87900
800,389.0,99.273725666,89000
810,393.0,100.504434188,90100
820,389.0,101.707833986,91200
830,391.0,102.898237652,92300
840,391.0,104.08817538,93400
850,389.0,105.312704995,94500
860,389.0,106.505379735,95600
870,389.0,107.707822395,96700
880,391.0,108.928442903,97800
890,389.0,110.221616708,98900
900,389.0,111.521677056,100000
