iterations,fitness,time,fevals
0,276.0,0.003409399,669
10,278.0,0.006404195,1245
20,279.0,0.008786014,1822
30,275.0,0.010841563,2417
40,276.0,0.012824856,2990
50,276.0,0.014815151,3580
60,276.0,0.017022385,4147
70,278.0,0.019048246,4721
80,276.0,0.021512141,5295
90,277.0,0.02402221,5879
100,272.0,0.025755629,6462
110,271.0,0.027526403,7039
120,275.0,0.029298036,7608
130,279.0,0.03094505,8195
140,275.0,0.032684985,8780
150,279.0,0.034367814,9353
160,285.0,0.036101762,9921
170,287.0,0.037745796,10493
180,285.0,0.039493805,11065
190,285.0,0.041192179,11641
200,289.0,0.042839991,12204
210,287.0,0.044510404,12768
220,287.0,0.046472081,13352
230,291.0,0.048524581,13931
240,291.0,0.050965721,14519
250,291.0,0.053362172,15110
260,295.0,0.055338154,15703
270,293.0,0.056815045,16272
280,293.0,0.058332946,16857
290,290.0,0.059810858,17442
300,291.0,0.061291252,18007
310,289.0,0.062783115,18594
320,285.0,0.06434134,19171
330,287.0,0.065824599,19754
340,285.0,0.067359372,20343
350,289.0,0.068836664,20923
360,291.0,0.070361427,21497
370,291.0,0.071880675,22078
380,295.0,0.073466754,22642
390,295.0,0.075525769,23220
400,299.0,0.07778303,23797
410,301.0,0.080209728,24367
420,299.0,0.082308685,24943
430,299.0,0.083854122,25525
440,299.0,0.085474621,26112
450,299.0,0.087263601,26685
460,305.0,0.088760884,27265
470,301.0,0.090584021,27838
480,295.0,0.092640422,28409
490,303.0,0.094686553,28989
500,305.0,0.096784865,29567
510,305.0,0.098790702,30153
520,311.0,0.100878074,30728
530,307.0,0.102972252,31299
540,310.0,0.105138116,31881
550,310.0,0.107650128,32467
560,311.0,0.110082555,33034
570,310.0,0.111871146,33604
580,309.0,0.113557159,34187
590,312.0,0.115268616,34790
600,310.0,0.116953585,35391
610,312.0,0.118687035,35979
620,314.0,0.120352149,36548
630,312.0,0.122197911,37121
640,310.0,0.123886435,37716
650,312.0,0.1256719,38299
660,310.0,0.127323986,38883
