iterations,fitness,time,fevals
0,0.0704268009068,0.002485396,648
10,0.0901852965352,0.004432431,1193
20,0.0946629928699,0.006601829,1737
30,0.105895256,0.008550056,2289
40,0.115601419349,0.010627693,2836
50,0.125070337499,0.012566163,3385
60,0.130128024733,0.014364438,3931
70,0.145125082223,0.01569488,4475
80,0.143972298353,0.016940664,5026
90,0.14583419423,0.018193726,5574
100,0.131357081141,0.019462455,6117
110,0.13778945987,0.020705074,6673
120,0.137010716478,0.021951375,7229
130,0.140287574375,0.023133791,7778
140,0.139916836751,0.024324086,8320
150,0.139103735519,0.025552067,8875
160,0.141850425969,0.027108704,9416
170,0.140002315403,0.028889688,9953
180,0.137803010929,0.030502444,10506
190,0.140371039901,0.032336842,11057
200,0.142301426624,0.033926368,11595
210,0.143303694378,0.035641515,12144
220,0.141474198433,0.037301604,12687
230,0.143463154167,0.039099322,13228
240,0.150158545443,0.04066716,13771
250,0.150510294442,0.042245779,14327
260,0.149076871355,0.043837838,14875
270,0.144899512926,0.045307444,15417
280,0.146458840119,0.046934424,15970
290,0.145443125142,0.048448265,16515
300,0.13826174735,0.050073703,17063
310,0.136918122134,0.051599439,17608
320,0.144797078474,0.052767719,18152
330,0.146542578731,0.054141107,18690
340,0.132801453477,0.055800293,19236
350,0.135768702032,0.057604223,19789
360,0.135348673045,0.059107245,20342
370,0.146690129149,0.060967315,20883
380,0.146330558358,0.062624269,21429
390,0.138504585892,0.063836552,21974
400,0.138042950999,0.0651626,22523
410,0.148813772922,0.06637214,23065
420,0.141112338906,0.067613679,23611
430,0.150175569899,0.068871012,24158
440,0.145270072369,0.070032497,24706
450,0.139876734485,0.071202729,25253
460,0.139691045284,0.072547084,25801
470,0.147974347297,0.074153862,26340
480,0.145050987266,0.075588283,26895
490,0.141469765756,0.076852595,27443
500,0.143574616732,0.078079783,27997
510,0.141334049107,0.079389283,28545
520,0.146392587546,0.080561096,29085
530,0.148924419035,0.082136081,29635
540,0.159035862801,0.083753673,30181
550,0.156025441831,0.085345476,30726
560,0.147108756849,0.086903641,31287
570,0.148647460855,0.08864628,31843
580,0.147559191452,0.090312237,32396
590,0.147261691225,0.092051853,32944
600,0.140657252709,0.093483633,33492
610,0.147384699448,0.095144001,34038
620,0.142847554258,0.096761017,34593
630,0.14722515072,0.098369517,35139
640,0.146156378961,0.099964283,35691
650,0.149586123445,0.10150455,36241
660,0.147475639721,0.103186464,36786
