iterations,fitness,time,fevals
0,0.0419757517716,7.02900000005e-06,11
10,0.0395473429005,1.63350000002e-05,21
20,0.0385096301773,2.45490000002e-05,31
30,0.0403006375343,3.2982e-05,41
40,0.0409449336935,4.2238e-05,51
50,0.0453879774149,5.13440000001e-05,61
60,0.0494436308487,6.10110000001e-05,71
70,0.0496833058329,7.30000000002e-05,81
80,0.0502591760385,8.40730000002e-05,91
90,0.0510898896019,9.52420000002e-05,101
100,0.053245880176,0.000106344,111
110,0.0538005195723,0.000114523,121
120,0.0550805391064,0.000122744,131
130,0.0552691710894,0.00013078,141
140,0.0554416461159,0.000138673,151
150,0.0560538293722,0.000146977,161
160,0.0570287019588,0.000155285,171
170,0.0588681141829,0.000163277,181
180,0.059302281382,0.000174619,191
190,0.0619375191066,0.000182647,201
200,0.0619375191066,0.000191076,211
210,0.0620564159646,0.000199382,221
220,0.0621414004282,0.00020761,231
230,0.0631750440386,0.000217657,241
240,0.0631750440386,0.000230729,251
250,0.0631750440386,0.000242469,261
260,0.0646258997319,0.000253328000001,271
270,0.0646448791678,0.000264459,281
280,0.0655246499653,0.000275424,291
290,0.0656833444636,0.000290734000001,301
300,0.0656833444636,0.000302329000001,311
310,0.0656833444636,0.000314152000001,321
320,0.0667903425291,0.000326193,331
330,0.0667903425291,0.000338558,341
340,0.0668320715443,0.000351601,351
350,0.0668320715443,0.000363309,361
360,0.0668320715443,0.000375836,371
370,0.0668320715443,0.000388089,381
380,0.0668320715443,0.000400022,391
390,0.0668320715443,0.000412128,401
400,0.0674102553559,0.000423801,411
410,0.0674102553559,0.000436262,421
420,0.0674102553559,0.000447838,431
430,0.0674102553559,0.000459507,441
440,0.0674102553559,0.000475187,451
450,0.0674102553559,0.000487379,461
460,0.0679594034691,0.00049839,471
470,0.0679594034691,0.000510053,481
480,0.0679594034691,0.00052213,491
490,0.068448785471,0.000533707,501
500,0.068448785471,0.000545611,511
510,0.068448785471,0.000557745,521
520,0.0684797063295,0.00056936,531
530,0.0719497458596,0.000580778,541
540,0.0719497458596,0.000592857,551
550,0.0719497458596,0.000604019,561
560,0.0725276004954,0.00061591,571
570,0.0725276004954,0.000627473,581
580,0.0726589376543,0.000639005999999,591
590,0.0736170266842,0.000650322999999,601
600,0.0736170266842,0.000662248999999,611
610,0.0751194752564,0.000674208,621
620,0.0751194752564,0.000686417999999,631
630,0.0751194752564,0.000698173,641
640,0.0752970212218,0.000709681999999,651
650,0.0761723437027,0.000720110999999,661
660,0.0761723437027,0.000731764,671
670,0.0767812188281,0.000743474999999,681
680,0.0767812188281,0.000755523999999,691
690,0.0767812188281,0.000766835999999,701
700,0.0767812188281,0.000780149999999,711
710,0.077194776301,0.000794026999999,721
720,0.077194776301,0.000808344999999,731
730,0.077194776301,0.000821773999999,741
740,0.077194776301,0.000835231999999,751
