iterations,fitness,time
0,2976.4095731,0.000541777
10,3024.83772572,0.001076518
20,3301.63158679,0.001610511
30,3379.10944959,0.002137116
40,3418.23021707,0.002673513
50,3446.33324812,0.003229068
60,3558.53347209,0.003777625
70,3413.49643442,0.004321793
80,3587.68064373,0.004840636
90,3487.37071586,0.005396397
100,3582.57621553,0.005969845
110,3517.72753735,0.006496304
120,3465.63581126,0.007049408
130,3589.33067128,0.00758412
140,3552.20760873,0.008122515
150,3490.03705303,0.008685457
160,3533.61888186,0.009242223
170,3569.30110587,0.009808367
180,3557.73127714,0.010366585
190,3440.02025994,0.010926082
200,3477.62756016,0.011640112
210,3465.88608668,0.012368187
220,3486.55067783,0.012977191
230,3530.97140039,0.01353811
240,3499.59259412,0.014084734
250,3571.09127944,0.014666617
260,3519.31958925,0.015230813
270,3471.43946149,0.015845337
280,3499.99810057,0.016429057
290,3526.67597576,0.017036376
300,3546.54986476,0.017706819
310,3548.68691066,0.018246835
320,3525.54025528,0.018793651
330,3555.37458916,0.019334076
340,3515.91167398,0.019863685
350,3495.34706511,0.020430805
360,3482.92430591,0.021011404
370,3666.67072497,0.021599692
380,3402.93895387,0.022192281
390,3509.4693398,0.022731881
400,3535.90100485,0.023365462
410,3485.97391756,0.023917401
420,3489.43760819,0.024450182
430,3577.22650178,0.024998168
440,3499.8175251,0.025543169
450,3583.02913945,0.026135548
460,3635.15860168,0.026728335
470,3472.89977364,0.027313386
480,3375.6738865,0.027919047
490,3388.85331403,0.028483988
500,3383.91923386,0.029014903
510,3432.53980728,0.029536338
520,3592.7507365,0.030057011
530,3542.42383748,0.030604731
540,3530.76492454,0.031147015
550,3538.39911011,0.03168254
560,3597.66883003,0.032239869
570,3660.26818981,0.032797579
580,3505.9269827,0.033338716
590,3491.32429991,0.033875251
600,3640.01140232,0.034409676
610,3515.1742629,0.034971756
620,3598.01860351,0.035509102
630,3523.13755875,0.036042341
640,3522.55967047,0.036566628
650,3553.49484839,0.037090701
660,3463.66332802,0.037602361
670,3580.94067835,0.038140954
680,3514.98468517,0.038716814
690,3428.14168589,0.039288053
700,3481.25088621,0.039867432
710,3545.88118546,0.0404087
720,3583.47965698,0.040907797
730,3462.07146129,0.041344568
740,3381.54086643,0.04177051
750,3380.40054887,0.042228926
760,3286.92028889,0.042686081
770,3422.42187369,0.0432603
780,3377.18522728,0.043724598
790,3518.34083152,0.04422311
800,3508.69956128,0.044724878
810,3401.09331869,0.045219442
820,3452.20011125,0.045719345
830,3239.29826692,0.046215427
840,3280.01019075,0.04673265
850,3240.43588935,0.047289353
860,3397.77577888,0.04783338
870,3349.45623293,0.048402233
880,3417.80274868,0.04896147
890,3425.87174889,0.049512192
900,3368.21650471,0.050082178
910,3343.66800696,0.05067134
920,3410.19687713,0.051218569
930,3338.27179942,0.051737855
940,3436.28197136,0.05219777
950,3392.6612251,0.052609318
960,3466.04091022,0.053030383
970,3383.46137694,0.053465644
980,3346.49351228,0.053903811
990,3385.36869394,0.054314877
1000,3440.36115256,0.05474624
1010,3469.59536198,0.055160982
1020,3386.72810608,0.055641031
1030,3496.10004915,0.056158343
1040,3300.87029974,0.056641801
1050,3359.98375029,0.057105833
1060,3515.40253711,0.057600897
1070,3424.7499591,0.058062957
1080,3399.51661304,0.058485245
1090,3542.06193368,0.05889557
1100,3519.86850598,0.059310653
1110,3431.8751255,0.059717094
1120,3535.17854496,0.060129277
1130,3491.33456811,0.06054336
1140,3505.69923968,0.060951246
1150,3540.42426117,0.061372226
1160,3513.9666182,0.061786944
1170,3403.57746067,0.062203763
1180,3516.56205281,0.062632558
1190,3520.69943513,0.063040584
1200,3633.41273578,0.063456076
1210,3521.44624622,0.063866156
1220,3536.47515025,0.0643026
1230,3645.21862365,0.064713914
1240,3491.48952404,0.0651393
1250,3573.58670525,0.065548133
1260,3556.12285834,0.06595535
1270,3628.69840551,0.066370802
1280,3575.68143257,0.066783806
1290,3488.812782,0.067202225
1300,3612.60159121,0.067617497
1310,3601.32262579,0.068029882
1320,3669.10693893,0.068436561
1330,3662.6834864,0.068860958
1340,3471.6668562,0.069266773
1350,3513.11162904,0.069675419
1360,3514.26516365,0.070088451
1370,3368.90913467,0.070506704
1380,3334.50603154,0.070913688
1390,3514.24588192,0.07132562
1400,3530.43111152,0.071780648
1410,3547.76811497,0.072243127
1420,3516.04882684,0.072651343
1430,3525.05048523,0.07306374
1440,3572.08905363,0.073475499
1450,3477.04970177,0.073893127
1460,3502.29119606,0.074336836
1470,3650.69294879,0.074825973
1480,3366.20803083,0.075290376
1490,3384.10191941,0.075727646
1500,3454.24825641,0.076198153
1510,3549.86958773,0.076655136
1520,3559.15143685,0.077133288
1530,3587.70647856,0.077615359
1540,3665.76872115,0.078056183
1550,3604.58183477,0.078550264
1560,3596.23370399,0.079100296
1570,3528.42033962,0.079568455
1580,3580.08308848,0.080076126
1590,3585.41440507,0.080554721
1600,3479.19347702,0.081006081
1610,3486.08727717,0.081421463
1620,3536.07178299,0.081830554
1630,3565.10568664,0.082254033
1640,3565.07405619,0.082666989
1650,3660.72387905,0.08307999
1660,3603.01401457,0.083485738
1670,3594.14584719,0.083905903
1680,3509.39606418,0.084315163
1690,3470.51452274,0.084817042
1700,3438.98380126,0.085350568
1710,3480.46305823,0.085874051
1720,3456.78568797,0.086395516
1730,3647.59145505,0.086904461
1740,3445.8413224,0.087412571
1750,3409.67249022,0.08793704
1760,3408.0843255,0.088467104
1770,3544.46821645,0.088992687
1780,3364.53937048,0.089529339
1790,3528.66738199,0.09003749
1800,3576.55225071,0.090563883
1810,3515.56183213,0.091097528
1820,3488.12420095,0.091630044
1830,3492.41249409,0.092162619
1840,3504.07053408,0.092694119
1850,3471.98152746,0.093259665
1860,3570.84077305,0.093813157
1870,3630.9173276,0.094363692
1880,3564.39321271,0.094907372
1890,3535.41486761,0.095467483
1900,3528.05413365,0.096019849
1910,3603.42130626,0.096568067
1920,3569.15486426,0.097107087
1930,3538.5248043,0.097666458
1940,3417.98486875,0.098220502
1950,3589.2945214,0.098773429
1960,3671.96350537,0.099317145
1970,3504.05047174,0.099863528
1980,3576.70620323,0.100430341
1990,3531.93511486,0.100984909
2000,3646.72263627,0.101534592
2010,3523.05559632,0.102073762
2020,3471.42508196,0.102668403
2030,3450.66647973,0.103263067
2040,3370.23491829,0.103856774
2050,3501.41463867,0.104477654
2060,3527.11960363,0.105081856
2070,3525.96045504,0.105640002
2080,3527.00655705,0.106162588
2090,3478.90113115,0.106705472
2100,3456.71621159,0.107160639
2110,3608.63942025,0.107585093
2120,3519.94966217,0.108005786
2130,3499.06510806,0.108417329
2140,3582.80964754,0.108830663
2150,3518.93524184,0.109241809
2160,3563.01978617,0.109677012
2170,3499.45019447,0.110098876
2180,3563.82024781,0.110547025
2190,3543.22304736,0.110958202
2200,3497.99622928,0.111394272
2210,3604.72230789,0.111874147
2220,3451.91436808,0.112406055
2230,3556.86151351,0.112968898
2240,3526.71353467,0.113562601
2250,3513.42492761,0.114154015
2260,3568.36202154,0.114727245
2270,3475.50999661,0.115301784
2280,3483.16759531,0.115932049
2290,3509.36941804,0.116489264
2300,3553.82081791,0.117058074
2310,3479.09828044,0.11769196
2320,3470.8618982,0.118271607
2330,3420.1934403,0.118808511
2340,3478.06312279,0.119336941
2350,3491.79472032,0.11988171
2360,3523.10899407,0.120415064
2370,3532.02259377,0.120874708
2380,3497.95529895,0.121406253
2390,3559.67583856,0.121946687
2400,3477.65669607,0.122544538
2410,3500.5969713,0.123092454
2420,3501.55054659,0.123614327
2430,3558.94437071,0.124138629
2440,3484.53800012,0.124664442
2450,3475.74449711,0.125183498
2460,3499.11867015,0.125707164
2470,3506.16701089,0.126243878
2480,3326.19015988,0.126915818
2490,3403.13968399,0.127591804
2500,3531.21140671,0.128260637
2510,3549.96377807,0.128866757
2520,3549.10146934,0.129386256
2530,3548.12457241,0.129959154
2540,3514.0334942,0.130538083
2550,3542.39149742,0.131118143
2560,3420.57342912,0.131701823
2570,3489.07651523,0.132264723
2580,3539.16202383,0.132872401
2590,3487.4907006,0.133401022
2600,3569.35883958,0.133844461
2610,3529.62743163,0.134406504
2620,3493.56989816,0.134968842
2630,3599.75831828,0.135519202
2640,3569.22694814,0.136092703
2650,3556.03360878,0.136706214
2660,3532.41778906,0.137236138
2670,3608.67015571,0.137760956
2680,3589.90916123,0.138250363
2690,3672.81470835,0.138783597
2700,3646.15886799,0.139391837
2710,3712.35633397,0.140007682
2720,3704.77321183,0.140605251
2730,3631.28944846,0.141220031
2740,3669.47339673,0.14175316
2750,3622.75669169,0.14222271
2760,3534.41727864,0.142757131
2770,3598.92059356,0.143302045
2780,3621.3958668,0.14382862
2790,3674.36795656,0.144365325
2800,3543.2374664,0.144888869
2810,3642.784162,0.145428224
2820,3719.75696035,0.145981484
2830,3659.22702806,0.14649599
2840,3624.02027332,0.147027067
2850,3538.18972126,0.147549512
2860,3653.05551596,0.148117364
2870,3635.53117473,0.148658015
2880,3620.71865381,0.149211525
2890,3630.45956328,0.14975264
2900,3568.06484041,0.150283854
2910,3568.61551203,0.150828479
2920,3589.45903266,0.151292369
2930,3507.20744306,0.151828128
2940,3586.0897302,0.152372136
2950,3537.82957085,0.152906881
2960,3604.34503688,0.153470771
2970,3643.88953506,0.154000697
2980,3612.20122539,0.154535083
2990,3602.66147939,0.155087879
3000,3570.86550999,0.155646207
3010,3526.22785634,0.156213993
3020,3554.8170552,0.156802102
3030,3608.51315254,0.157402202
3040,3605.09162316,0.157999991
3050,3647.20509125,0.158581925
3060,3607.10459873,0.159191222
3070,3651.0031909,0.159702916
3080,3572.12543984,0.160262516
3090,3717.30694592,0.16089937
3100,3672.29827227,0.161495022
3110,3596.09139573,0.162023745
3120,3615.11204721,0.162548385
3130,3624.94631822,0.163069455
3140,3646.09322289,0.163596915
3150,3622.65447407,0.164093519
3160,3719.32785034,0.164580611
3170,3565.76716158,0.165104695
3180,3517.23866594,0.165626091
3190,3666.99143747,0.166149048
3200,3689.21123867,0.166674923
3210,3573.86166516,0.167227726
3220,3632.98794147,0.168096397
3230,3678.60748003,0.1686447
3240,3659.38526164,0.16913233
3250,3609.55396968,0.169654774
3260,3651.09820223,0.170182696
3270,3609.65481257,0.170711308
3280,3617.22115918,0.171272435
3290,3568.54194459,0.17180894
3300,3672.25353879,0.172344811
3310,3621.0590006,0.172889696
3320,3617.44644006,0.173426229
3330,3780.98578612,0.173960844
3340,3580.6391986,0.174513883
3350,3520.60547411,0.175079278
3360,3472.76262966,0.175638889
3370,3514.7137562,0.176193563
3380,3723.21753558,0.176744284
3390,3636.06766501,0.177280601
3400,3681.05685096,0.177826345
3410,3778.24069211,0.178371755
3420,3714.1566552,0.178915877
3430,3628.7284095,0.179458954
3440,3687.70119228,0.179998914
3450,3614.45763776,0.180533805
3460,3536.63412286,0.181033695
3470,3577.01702189,0.181579969
3480,3607.17651829,0.182172899
3490,3651.55381267,0.182744319
3500,3544.361776,0.183306452
3510,3687.42755584,0.183892991
3520,3640.51247267,0.184505515
3530,3711.87041477,0.185129929
3540,3676.49674868,0.185785418
3550,3656.75571553,0.186395148
3560,3510.39553032,0.187040486
3570,3549.33625241,0.187657031
3580,3660.5237256,0.18824344
3590,3724.09934845,0.188800611
3600,3590.62768403,0.189335187
3610,3642.84522791,0.189863176
3620,3603.19249106,0.190370012
3630,3653.12093804,0.190908743
3640,3621.43601334,0.191431699
3650,3742.27140556,0.191965169
3660,3559.86784002,0.192516378
3670,3697.70061502,0.193094308
3680,3695.09857045,0.19364453
3690,3664.60148963,0.19417987
3700,3564.88483252,0.194742014
3710,3714.09079773,0.195300643
3720,3626.19035006,0.195820107
3730,3619.59450559,0.196381528
3740,3580.73578939,0.196928294
3750,3646.88896154,0.197465255
3760,3555.1637271,0.198021126
3770,3602.98721014,0.198567285
3780,3601.4623001,0.199110284
3790,3529.44634377,0.199664785
3800,3646.08799802,0.20025899
3810,3612.20195338,0.200801676
3820,3739.02267327,0.201370476
3830,3486.11549043,0.201902736
3840,3633.99735417,0.202447449
3850,3639.89721406,0.20298628
3860,3607.14546187,0.203527295
3870,3638.1632788,0.204067606
3880,3680.93244484,0.20460424
3890,3591.7849966,0.205153101
3900,3670.22438561,0.205690979
3910,3654.40235406,0.206305311
3920,3663.08181407,0.206882859
3930,3657.01251504,0.207421756
3940,3604.85846165,0.207963372
3950,3537.1889956,0.208518982
3960,3640.79091892,0.209064603
3970,3607.28881902,0.209655742
3980,3641.29414367,0.210247654
3990,3564.97957039,0.210807253
4000,3574.85250879,0.2113792
4010,3602.29160679,0.21195637
4020,3734.6134295,0.212608498
4030,3645.85726338,0.213192059
4040,3825.08502915,0.21370537
4050,3765.61187084,0.21428401
4060,3756.20323839,0.214904367
4070,3841.4389507,0.215541874
4080,3833.1763585,0.216136096
4090,3686.53723444,0.216668475
4100,3740.69698436,0.217200142
4110,3719.34787899,0.217729919
4120,3754.15283144,0.218264215
4130,3678.23144591,0.218808185
4140,3774.61692325,0.219365247
4150,3683.46629393,0.219921776
4160,3671.17945727,0.220464736
4170,3737.88880157,0.221006567
4180,3730.93738213,0.221551902
4190,3743.82944364,0.222084662
4200,3714.1066645,0.222623429
4210,3793.54161898,0.223163855
4220,3788.50685531,0.223717833
4230,3698.30763024,0.224285161
4240,3769.35973892,0.224822607
4250,3771.45039899,0.22539084
4260,3671.43446809,0.225928009
4270,3743.49488086,0.22646927
4280,3679.40008727,0.227027111
4290,3734.19221369,0.227583827
4300,3690.12022441,0.228144731
4310,3741.7319356,0.228717735
4320,3780.08636183,0.229258239
4330,3707.2427007,0.229798413
4340,3671.58045676,0.230333163
4350,3707.38660742,0.230870177
4360,3714.84444182,0.231383339
4370,3697.54486852,0.231972389
4380,3668.3413325,0.232513324
4390,3613.67716484,0.233061414
4400,3676.48949676,0.233608708
4410,3574.59481111,0.234168986
4420,3601.30803465,0.234703454
4430,3719.81741827,0.235238058
4440,3746.19464766,0.235772676
