iterations,fitness,time
0,3701.11995087,0.02005542
10,3820.98886158,0.035048033
20,3839.79828202,0.049966884
30,3816.7188127,0.06241424
40,3826.82619077,0.076461562
50,3806.61143463,0.088229386
60,3806.61143463,0.102706308
70,3806.61143463,0.114880868
80,3806.61143463,0.128700728
90,3806.61143463,0.145835881
100,3806.61143463,0.158651597
110,3826.17473339,0.172056552
120,3806.61143463,0.183527742
130,3845.90327312,0.196779738
140,3822.22895805,0.209819286
150,3824.92640791,0.222097567
160,3806.61143463,0.234079521
170,3841.24399841,0.245235814
180,3830.4604301,0.257957727
190,3806.61143463,0.269191219
200,3826.17473339,0.280732064
210,3820.98886158,0.294051048
220,3806.61143463,0.306307445
230,3826.82619077,0.319827245
240,3820.98886158,0.332074209
250,3806.61143463,0.345073255
260,3833.54276293,0.356348694
270,3830.4604301,0.367208362
280,3822.22895805,0.379198005
290,3810.28462942,0.389983857
300,3806.61143463,0.400763933
310,3806.61143463,0.413285013
320,3806.61143463,0.425079587
330,3868.39089002,0.438958991
340,3806.61143463,0.450842167
350,3812.78872009,0.463032046
360,3806.61143463,0.475518977
370,3847.3489895,0.486383031
380,3806.61143463,0.499522903
390,3853.84091479,0.51148196
400,3830.53199426,0.523599173
410,3826.17473339,0.53544602
420,3830.4604301,0.54633779
430,3806.61143463,0.557880154
440,3818.82141682,0.569249113
450,3806.61143463,0.580147915
460,3841.24399841,0.594345779
470,3863.6472775,0.60961024
480,3853.84091479,0.623871511
490,3818.82141682,0.639361036
500,3844.83785705,0.651896241
510,3843.97092565,0.662888374
520,3827.26155793,0.673776914
530,3824.92640791,0.686796903
540,3806.61143463,0.699783272
550,3806.61143463,0.714081266
560,3806.61143463,0.726148021
570,3831.03139901,0.738384305
580,3836.93356884,0.751036014
590,3827.26155793,0.763191692
600,3831.03139901,0.777011309
610,3833.19884377,0.789493231
620,3827.26155793,0.802513659
630,3806.61143463,0.814058613
640,3806.61143463,0.827881895
650,3812.71642573,0.841157139
660,3806.61143463,0.85286566
670,3839.79828202,0.866734079
680,3841.24399841,0.879051612
690,3851.35137648,0.892514866
700,3841.24399841,0.905494686
710,3865.09299388,0.918510687
720,3841.24399841,0.931819641
730,3841.24399841,0.943989869
740,3841.24399841,0.957304587
750,3878.60348942,0.968568531
