iterations,fitness,time
0,3658.80728253,0.017977965
10,3749.21726609,0.031953529
20,3749.21726609,0.044468222
30,3749.21726609,0.056429225
40,3749.21726609,0.071090474
50,3749.21726609,0.081248372
60,3749.21726609,0.095090833
70,3749.21726609,0.106679188
80,3780.78609607,0.120483955
90,3749.21726609,0.13248855
100,3749.21726609,0.143432671
110,3749.21726609,0.155107334
120,3759.32464416,0.166362839
130,3749.21726609,0.177635123
140,3749.21726609,0.189897144
150,3749.21726609,0.200991557
160,3759.92927024,0.213898406
170,3749.21726609,0.225392925
180,3749.21726609,0.236219842
190,3749.21726609,0.247861563
200,3749.21726609,0.257845175
210,3749.21726609,0.267697362
220,3767.22050215,0.279518126
230,3749.21726609,0.290383272
240,3754.57326816,0.301555022
250,3767.22050215,0.313240532
260,3749.21726609,0.324779825
270,3749.21726609,0.336651408
280,3749.21726609,0.351076639
290,3749.21726609,0.361249913
300,3749.21726609,0.372974931
310,3749.21726609,0.382454625
320,3749.21726609,0.392313555
330,3749.21726609,0.403296056
340,3765.00168108,0.4139082
350,3749.21726609,0.423957285
360,3767.22050215,0.43490446
370,3749.21726609,0.444468375
380,3749.21726609,0.454996849
390,3796.87504065,0.465131994
400,3765.00168108,0.474693237
410,3749.21726609,0.485369765
420,3749.21726609,0.496588024
430,3749.21726609,0.507634284
440,3749.21726609,0.520181861
450,3749.21726609,0.53047608
460,3749.21726609,0.541451368
470,3749.21726609,0.553892438
480,3749.21726609,0.564749952
490,3767.22050215,0.578194137
500,3749.21726609,0.589613021
510,3767.22050215,0.601616931
520,3749.21726609,0.615182722
530,3749.21726609,0.625127096
540,3749.21726609,0.638912078
550,3749.21726609,0.649958311
560,3749.21726609,0.662331045
570,3749.21726609,0.674397571
580,3749.21726609,0.684391144
590,3749.21726609,0.695636211
600,3755.60787313,0.706992606
610,3749.21726609,0.718596329
620,3749.21726609,0.730464504
630,3765.00168108,0.745176723
640,3749.21726609,0.756441497
650,3749.21726609,0.768961247
660,3749.21726609,0.780138257
670,3796.87504065,0.79123398
680,3749.21726609,0.805788996
690,3749.21726609,0.816253366
700,3755.99374133,0.828446203
710,3767.22050215,0.83995343
720,3749.21726609,0.851496049
730,3749.21726609,0.862458368
740,3749.21726609,0.872720881
750,3749.21726609,0.884340632
760,3767.22050215,0.895592573
770,3749.21726609,0.907355797
780,3749.21726609,0.91979651
790,3749.21726609,0.931154114
800,3749.21726609,0.943214055
810,3749.21726609,0.954785059
820,3765.00168108,0.965719634
830,3749.21726609,0.9774496
840,3749.21726609,0.988312228
850,3776.98466706,0.99916927
860,3759.32464416,1.011001849
870,3749.21726609,1.021862307
880,3749.21726609,1.033305508
890,3780.78609607,1.044854841
