iterations,fitness,time
0,3657.23416091,0.018642432
10,3837.88004733,0.030833664
20,3787.31776157,0.043841016
30,3780.63906784,0.05644586
40,3780.63906784,0.070696039
50,3780.63906784,0.083310713
60,3780.63906784,0.094898257
70,3828.2968424,0.107958097
80,3828.2968424,0.119540663
90,3828.2968424,0.132276444
100,3780.63906784,0.144143593
110,3780.63906784,0.15567409
120,3780.63906784,0.167841255
130,3780.63906784,0.178319797
140,3780.63906784,0.188867152
150,3791.35107199,0.20013093
160,3780.63906784,0.210234008
170,3780.63906784,0.22124185
180,3780.63906784,0.23203565
190,3828.2968424,0.242917989
200,3786.74405893,0.256993996
210,3780.63906784,0.26722867
220,3791.35107199,0.27768332
230,3780.63906784,0.289159394
240,3796.70707406,0.299371904
250,3780.63906784,0.309927569
260,3780.63906784,0.322097677
270,3780.63906784,0.333245663
280,3780.63906784,0.345413002
290,3780.63906784,0.356251214
300,3817.97564222,0.367334583
310,3780.63906784,0.378635391
320,3828.2968424,0.39047769
330,3796.70707406,0.400910728
340,3796.70707406,0.411515492
350,3780.63906784,0.42137746
360,3780.63906784,0.431826422
370,3780.63906784,0.443638714
380,3780.63906784,0.45476652
390,3780.63906784,0.466874007
400,3780.63906784,0.479145298
410,3780.63906784,0.490787401
420,3780.63906784,0.502203072
430,3796.70707406,0.512406636
440,3780.63906784,0.523320667
450,3780.63906784,0.537080855
460,3791.35107199,0.548231337
470,3780.63906784,0.564223288
480,3849.58569441,0.574480694
490,3780.63906784,0.588105779
500,3780.63906784,0.600320297
510,3780.63906784,0.611766381
520,3780.63906784,0.62398106
530,3780.63906784,0.634207728
540,3828.2968424,0.646135097
550,3780.63906784,0.65700247
560,3786.74405893,0.667519549
570,3780.63906784,0.681000846
580,3783.70074323,0.69161917
590,3780.63906784,0.702943737
600,3828.2968424,0.716076964
610,3782.32964712,0.727721573
620,3780.63906784,0.739749277
630,3828.2968424,0.751298419
640,3780.63906784,0.763502313
650,3780.63906784,0.776200616
660,3780.63906784,0.786632546
670,3780.63906784,0.797999342
680,3780.63906784,0.808859531
690,3799.34893238,0.819427478
700,3786.74405893,0.834213866
710,3780.63906784,0.84478735
720,3780.63906784,0.855401881
730,3780.63906784,0.866676934
740,3800.18362935,0.876853447
750,3780.63906784,0.887928737
760,3780.63906784,0.898493792
770,3780.63906784,0.908590109
780,3780.63906784,0.919862391
790,3780.63906784,0.93012323
800,3828.2968424,0.940315787
810,3791.35107199,0.952098691
820,3791.35107199,0.962915855
830,3780.63906784,0.973976366
840,3780.63906784,0.985858524
850,3828.2968424,0.99659134
860,3780.63906784,1.008341542
870,3780.63906784,1.019605884
880,3780.63906784,1.02941745
890,3780.63906784,1.040403692
900,3780.63906784,1.050312238
910,3780.63906784,1.060970865
920,3780.63906784,1.072028768
930,3786.74405893,1.081463756
940,3780.63906784,1.09093588
950,3780.63906784,1.102280267
960,3791.35107199,1.113634137
970,3780.63906784,1.124080516
980,3780.63906784,1.13641126
990,3780.63906784,1.147045074
1000,3780.63906784,1.159189387
1010,3780.63906784,1.170355971
1020,3780.63906784,1.181956634
1030,3780.63906784,1.194744035
1040,3780.63906784,1.206233921
1050,3780.63906784,1.21851066
1060,3780.63906784,1.231774066
1070,3780.63906784,1.244883658
1080,3788.20201908,1.256243824
1090,3780.63906784,1.269183857
1100,3780.63906784,1.279753514
1110,3780.63906784,1.293497152
1120,3780.63906784,1.303366378
1130,3786.74405893,1.314956686
1140,3780.63906784,1.326271999
1150,3780.63906784,1.33659204
1160,3786.74405893,1.348226956
1170,3780.63906784,1.361369588
1180,3780.63906784,1.372183108
1190,3780.63906784,1.382467671
1200,3780.63906784,1.392630556
1210,3796.70707406,1.404817046
1220,3786.74405893,1.416208527
1230,3780.63906784,1.429833383
1240,3780.63906784,1.442177982
1250,3780.63906784,1.453377892
1260,3780.63906784,1.466458079
1270,3791.35107199,1.477958058
1280,3791.35107199,1.489374395
1290,3791.35107199,1.501118198
1300,3791.35107199,1.513793591
1310,3791.35107199,1.52649873
1320,3798.57933427,1.54013009
1330,3791.35107199,1.550636233
1340,3791.35107199,1.562438523
1350,3791.35107199,1.574930236
1360,3791.35107199,1.588762575
1370,3791.35107199,1.602223772
1380,3791.35107199,1.614260219
1390,3791.35107199,1.626236531
1400,3791.35107199,1.637350124
1410,3808.31592161,1.650745359
1420,3791.35107199,1.660973478
1430,3791.35107199,1.671169848
1440,3791.35107199,1.684549931
1450,3791.35107199,1.69561263
1460,3797.45606308,1.708458022
1470,3791.35107199,1.719493867
1480,3834.89774695,1.7308419
1490,3791.35107199,1.742982952
1500,3797.45606308,1.75610151
1510,3839.69817601,1.767792267
1520,3791.35107199,1.779651132
1530,3791.35107199,1.792173746
1540,3791.35107199,1.804276316
1550,3791.35107199,1.816082896
1560,3791.35107199,1.828192234
1570,3791.35107199,1.839969584
1580,3791.35107199,1.852282653
1590,3791.35107199,1.86630507
1600,3791.35107199,1.876547575
1610,3791.35107199,1.891849774
1620,3791.35107199,1.903225516
1630,3791.35107199,1.916939506
1640,3791.35107199,1.928387838
1650,3791.35107199,1.93919952
1660,3791.35107199,1.950530841
1670,3797.45606308,1.964643644
1680,3839.00884655,1.975636977
1690,3791.35107199,1.988056704
1700,3791.35107199,1.998342713
1710,3791.35107199,2.009142938
1720,3791.35107199,2.021417241
1730,3791.35107199,2.033498684
1740,3791.35107199,2.046679634
1750,3791.35107199,2.057028036
1760,3791.35107199,2.067411057
1770,3791.35107199,2.08144068
1780,3791.35107199,2.092690322
1790,3791.35107199,2.104565364
1800,3791.35107199,2.115245442
1810,3791.35107199,2.125430401
1820,3791.35107199,2.140345108
1830,3810.17729943,2.150567393
1840,3791.35107199,2.162164166
1850,3791.35107199,2.174238315
1860,3791.35107199,2.185361797
1870,3791.35107199,2.19752872
1880,3791.35107199,2.210690492
1890,3791.35107199,2.221459711
1900,3791.35107199,2.233777648
1910,3797.45606308,2.244020873
1920,3797.45606308,2.255654059
1930,3797.45606308,2.267936896
1940,3791.35107199,2.27906796
1950,3791.35107199,2.291557667
1960,3791.35107199,2.301802121
1970,3791.35107199,2.312483655
1980,3791.35107199,2.323941615
1990,3791.35107199,2.337414078
2000,3791.35107199,2.349447963
2010,3791.35107199,2.360765959
2020,3791.35107199,2.372148284
2030,3791.35107199,2.387417803
2040,3801.3286537,2.397585265
2050,3791.35107199,2.410020086
2060,3791.35107199,2.421220137
2070,3791.35107199,2.432661629
2080,3796.70707406,2.444978406
2090,3797.45606308,2.45614238
2100,3791.35107199,2.46707293
2110,3791.35107199,2.481457367
2120,3791.35107199,2.491747873
2130,3791.35107199,2.503703857
2140,3791.35107199,2.51407428
2150,3791.35107199,2.525490075
2160,3797.45606308,2.537788766
2170,3791.35107199,2.550768586
2180,3796.70707406,2.56459926
2190,3791.35107199,2.575833556
2200,3791.35107199,2.588358387
2210,3791.35107199,2.598894531
2220,3791.35107199,2.60929865
2230,3791.35107199,2.624541586
2240,3791.35107199,2.634820095
2250,3791.35107199,2.649651328
2260,3791.35107199,2.660416841
2270,3791.35107199,2.672753849
2280,3791.35107199,2.685319185
2290,3791.35107199,2.696704276
2300,3791.35107199,2.711761893
2310,3791.35107199,2.722976569
2320,3791.35107199,2.735961774
2330,3820.69387327,2.74738531
2340,3791.35107199,2.762267648
2350,3791.35107199,2.774294225
2360,3791.35107199,2.784519698
2370,3791.35107199,2.795328007
2380,3791.35107199,2.809553301
2390,3791.35107199,2.819661971
2400,3791.35107199,2.831497574
2410,3825.84805475,2.842290217
2420,3791.35107199,2.855338215
2430,3791.35107199,2.867182506
2440,3791.35107199,2.879672868
2450,3791.35107199,2.891921032
2460,3791.35107199,2.902990896
2470,3791.35107199,2.916964991
2480,3796.70707406,2.927535474
2490,3839.00884655,2.937855941
2500,3839.00884655,2.950337534
2510,3791.35107199,2.960694677
2520,3791.35107199,2.970901386
2530,3791.35107199,2.985790872
2540,3791.35107199,2.995979505
2550,3791.35107199,3.007955341
2560,3791.35107199,3.018842595
2570,3791.35107199,3.029018532
2580,3794.27652154,3.041755176
2590,3791.35107199,3.051991265
2600,3791.35107199,3.065195178
2610,3791.35107199,3.077135395
2620,3811.46792458,3.089965068
2630,3791.35107199,3.105374097
2640,3791.35107199,3.11548817
2650,3791.35107199,3.127612194
2660,3791.35107199,3.139219812
2670,3791.35107199,3.149425011
2680,3791.35107199,3.162474061
2690,3812.94965799,3.173715916
2700,3791.35107199,3.185039292
2710,3791.35107199,3.196612358
2720,3791.35107199,3.206873892
2730,3791.35107199,3.217953845
2740,3791.35107199,3.228762608
2750,3791.35107199,3.239801897
2760,3791.35107199,3.251366485
2770,3791.35107199,3.263052891
2780,3791.35107199,3.274219585
