iterations,fitness,time
0,2449.20810343,1.7885e-05
10,2594.16098748,3.078e-05
20,2594.16098748,4.1371e-05
30,2697.89771396,5.3844e-05
40,2754.66913561,6.2665e-05
50,2851.03778076,7.0778e-05
60,2981.18533259,7.8673e-05
70,3057.16966663,8.7237e-05
80,3196.41611316,9.6599e-05
90,3196.41611316,0.000106722
100,3214.41934922,0.000116983
110,3214.41934922,0.000126495
120,3214.41934922,0.000136913
130,3233.98264798,0.0001449
140,3233.98264798,0.000152162
150,3233.98264798,0.000159819
160,3233.98264798,0.000168105
170,3233.98264798,0.000175209
180,3233.98264798,0.000183042
190,3233.98264798,0.00019103
200,3233.98264798,0.000200047
210,3233.98264798,0.000212332
220,3233.98264798,0.000223401
230,3233.98264798,0.000233091
240,3233.98264798,0.000242344
250,3233.98264798,0.000252988
260,3233.98264798,0.000263507
270,3233.98264798,0.000272728
280,3233.98264798,0.000283608
290,3233.98264798,0.000292692
300,3233.98264798,0.00031041
310,3233.98264798,0.000320046
320,3233.98264798,0.00032816
330,3233.98264798,0.00033547
340,3233.98264798,0.000342511
350,3233.98264798,0.000349503
360,3233.98264798,0.000356922
370,3233.98264798,0.00036603
380,3233.98264798,0.000374346
390,3233.98264798,0.000383123
400,3233.98264798,0.000391494
410,3233.98264798,0.000400151
420,3233.98264798,0.000408825
430,3233.98264798,0.000418058
440,3233.98264798,0.000427407
450,3233.98264798,0.000451724
460,3233.98264798,0.000460777
470,3233.98264798,0.000470874
480,3233.98264798,0.000481492
490,3233.98264798,0.000490983
500,3233.98264798,0.000501922
510,3233.98264798,0.000528158
520,3233.98264798,0.000542066
530,3233.98264798,0.000557513
540,3233.98264798,0.000577157
550,3233.98264798,0.000599338
560,3233.98264798,0.000623555
570,3233.98264798,0.000652194
580,3233.98264798,0.000696492
590,3233.98264798,0.000723018
600,3233.98264798,0.000782786
610,3233.98264798,0.000815513
620,3233.98264798,0.000850641
630,3233.98264798,0.000904384
640,3233.98264798,0.00092876
650,3233.98264798,0.000943355
660,3233.98264798,0.000953809
670,3233.98264798,0.000965858
680,3233.98264798,0.000975628
690,3233.98264798,0.000984616
700,3233.98264798,0.000994314999999
710,3233.98264798,0.001004132
720,3233.98264798,0.001012717
730,3233.98264798,0.001021141
740,3233.98264798,0.001031155
750,3233.98264798,0.001040671
760,3233.98264798,0.001048887
770,3233.98264798,0.001058458
780,3233.98264798,0.001068061
790,3233.98264798,0.001078116
800,3233.98264798,0.001086431
810,3233.98264798,0.001094812
820,3233.98264798,0.001102261
830,3233.98264798,0.001109445
840,3233.98264798,0.001123008
850,3233.98264798,0.001128336
860,3233.98264798,0.00113314
870,3233.98264798,0.001138182
880,3233.98264798,0.001142917
890,3233.98264798,0.001147828
900,3233.98264798,0.001152693
910,3233.98264798,0.001157345
920,3233.98264798,0.001161953
930,3233.98264798,0.001166857
