iterations,fitness,time
0,3020.96886602,0.000544898999999
10,3251.71077435,0.001117436
20,3416.62794521,0.001648412
30,3382.71479885,0.002188311
40,3568.26272009,0.002726672
50,3498.53891204,0.00325491
60,3495.14804342,0.003776069
70,3486.42748832,0.004225478
80,3501.060341,0.004681326
90,3513.80692476,0.005110419
100,3554.57585224,0.005542089
110,3626.51433929,0.005973605
120,3512.68032415,0.0064365
130,3623.74992101,0.006983687
140,3643.4508815,0.007513904
150,3679.23573915,0.008061096
160,3671.13529342,0.0086395
170,3701.66116365,0.0091452
180,3646.25029549,0.009732147
190,3631.40578724,0.010214499
200,3666.44877682,0.010816589
210,3673.03231013,0.011410423
220,3615.08208015,0.011926957
230,3658.50262519,0.012521626
240,3588.96421434,0.013033131
250,3590.2387709,0.013556992
260,3578.26960786,0.014087914
270,3595.58338716,0.014592899
280,3584.07606673,0.015108952
290,3664.12294725,0.015653065
300,3592.96396404,0.016180448
310,3571.86608454,0.016729923
320,3570.3319433,0.017241192
330,3578.90221754,0.017804516
340,3494.31424434,0.018302938
350,3561.43093127,0.018855412
360,3521.61923653,0.019344259
370,3527.2899469,0.019835121
380,3567.70879178,0.02032537
390,3542.23966492,0.020867322
400,3541.99364565,0.021410752
410,3522.64279628,0.021902674
420,3629.85813418,0.022423275
430,3553.03386908,0.02298084
440,3538.13963916,0.023480469
450,3555.39189429,0.023998617
460,3480.14263821,0.024531388
470,3488.32154395,0.025108346
480,3535.72682126,0.025604375
490,3579.34837733,0.026159588
500,3467.22517314,0.026660668
510,3517.76277595,0.027158311
520,3534.89659793,0.027716726
530,3528.23501123,0.028285947
540,3506.51119471,0.028770541
550,3534.80401358,0.029299188
560,3565.61314896,0.029850564
570,3566.21320093,0.030366599
580,3570.52853056,0.030879054
590,3635.73719758,0.031396522
600,3609.36944428,0.031894822
610,3617.39668411,0.032398526
620,3585.90857009,0.032925434
630,3637.72004796,0.033439221
640,3532.88250624,0.033956033
650,3545.04636779,0.034477758
660,3568.96650396,0.035023357
670,3589.24747893,0.035569523
680,3561.51116059,0.036095185
690,3487.00070941,0.036651375
700,3484.0136924,0.037209838
710,3471.54377635,0.037735308
720,3499.90427271,0.038222193
730,3426.46832683,0.038753961
740,3539.63510321,0.039333547
750,3515.00540111,0.039894401
760,3552.50746222,0.040443644
770,3514.0558887,0.040930217
780,3530.65637299,0.041500507
790,3605.37099178,0.042059004
800,3589.06620988,0.042603459
810,3635.89676546,0.043160062
820,3568.74661505,0.043701937
830,3590.91753173,0.044230971
840,3630.96041959,0.044682159
850,3574.83666127,0.045191452
860,3595.31014494,0.045687356
870,3612.24724557,0.04620566
880,3511.90228087,0.046686862
890,3530.32117183,0.047215749
900,3647.87175645,0.047732067
910,3597.09986071,0.048267664
920,3612.98709409,0.048735314
930,3548.82826519,0.049219594
940,3540.36083774,0.049692484
950,3607.70782652,0.05014712
960,3512.22214209,0.050632726
970,3581.75769361,0.051082724
980,3612.59103803,0.051570842
990,3614.19709731,0.052091401
1000,3658.3022661,0.052652157
1010,3659.87216816,0.053208317
1020,3648.81171212,0.053739485
1030,3669.50211747,0.054262892
1040,3705.60116289,0.054799909
1050,3684.90892958,0.055328256
