iterations,fitness,time
0,2225.16559045,1.21749999999e-05
10,2240.63666839,2.26799999998e-05
20,2254.93445526,3.09529999998e-05
30,2071.21118631,3.83849999999e-05
40,1856.00270181,4.63339999999e-05
50,1761.59237157,5.30759999999e-05
60,1755.85785528,5.9773e-05
70,1845.64586877,6.69819999999e-05
80,1929.75407008,7.44939999999e-05
90,2120.98200824,8.11439999999e-05
100,1986.99194721,8.8393e-05
110,1982.19426079,9.518e-05
120,1941.94525222,0.000101729
130,1730.75761282,0.000108197
140,1696.61879807,0.000114368
150,1957.04658068,0.000120965
160,2143.95807743,0.000127295
170,2391.56767694,0.000133515
180,2496.85864031,0.000140303
190,2423.73132851,0.000146844
200,2344.03772491,0.000153781
210,2047.35634631,0.000162689
220,1888.45268101,0.000169238
230,2118.62664438,0.000176006
240,1960.81357674,0.000182926
250,2042.63105331,0.000190371
260,2146.83150503,0.000197696
270,1942.86453356,0.000204081
280,1983.15428849,0.00021112
290,2307.61680226,0.000217859
300,2197.55823739,0.00022457
310,2355.20541498,0.000231119
320,2535.53797019,0.000259189
330,2322.88332046,0.000279543
340,2187.02772907,0.000328103
350,2015.12821433,0.00035986
360,2398.66777822,0.000405869
370,2491.3359399,0.000422882
380,2551.36551499,0.000432548999999
390,2625.52632344,0.000439909999999
400,2693.8860426,0.000450897999999
410,2900.67857562,0.000458359999999
420,2900.67857562,0.000472438999999
430,2900.67857562,0.000480122999999
440,2900.67857562,0.000487786999999
450,2900.67857562,0.000494700999999
460,2900.67857562,0.000501383999999
470,2906.78356672,0.000508591999999
480,2906.78356672,0.000519437999999
490,2906.78356672,0.000530251999999
500,2906.78356672,0.000539095999999
510,2906.78356672,0.000551381999999
520,2906.78356672,0.000561825999999
530,2906.78356672,0.000571774999999
540,2906.78356672,0.000581269999999
550,2906.78356672,0.000597145999999
560,2906.78356672,0.000606923999999
570,2906.78356672,0.000698431999999
580,2906.78356672,0.000707437999999
590,2906.78356672,0.000715778999999
600,2906.78356672,0.000724531999999
610,2906.78356672,0.000733248999999
620,2906.78356672,0.000741892999999
630,2906.78356672,0.000750604999999
640,2906.78356672,0.000758967999999
650,2906.78356672,0.000768224999999
660,2906.78356672,0.000777342999999
670,2906.78356672,0.000786131999999
680,2906.78356672,0.000795504999999
690,2906.78356672,0.000803926999999
700,2906.78356672,0.000813158999999
710,2906.78356672,0.000822888999999
720,2906.78356672,0.000831943999999
730,2906.78356672,0.000841631999999
740,2906.78356672,0.000853444999999
750,2906.78356672,0.000863164999999
760,2906.78356672,0.000873441999999
770,2906.78356672,0.000885372999999
