iterations,fitness,time,fevals
0,78.0,0.033186034,1000
10,79.0,0.061946537,2100
20,83.0,0.088747341,3200
30,82.0,0.110669134,4300
40,85.0,0.133147492,5400
50,83.0,0.154815856,6500
60,88.0,0.175611181,7600
70,83.0,0.196054264,8700
80,83.0,0.216610569,9800
90,84.0,0.235899206,10900
100,86.0,0.256161354,12000
110,83.0,0.276594268,13100
120,83.0,0.295081068,14200
130,83.0,0.314263631,15300
140,83.0,0.333204403,16400
150,83.0,0.351401902,17500
160,84.0,0.371499554,18600
170,83.0,0.390616704,19700
180,84.0,0.41190734,20800
190,83.0,0.432124369,21900
200,85.0,0.452240498,23000
210,87.0,0.471098088,24100
220,85.0,0.490861078,25200
230,85.0,0.508978276,26300
240,85.0,0.527698825,27400
250,86.0,0.545628418,28500
260,87.0,0.564095881,29600
270,93.0,0.583529636,30700
280,88.0,0.602354941,31800
290,93.0,0.622350371,32900
300,91.0,0.641185832,34000
310,93.0,0.659693478,35100
320,92.0,0.678551019,36200
330,93.0,0.695716052,37300
340,93.0,0.713823169,38400
350,95.0,0.731970828,39500
360,92.0,0.750018547,40600
370,93.0,0.769117517,41700
380,92.0,0.786394301,42800
390,92.0,0.80672255,43900
400,92.0,0.824249226,45000
410,93.0,0.842346746,46100
420,92.0,0.860981771,47200
430,93.0,0.878231554,48300
440,88.0,0.897019476,49400
450,95.0,0.916007705,50500
460,93.0,0.938419125,51600
470,98.0,0.960315415,52700
480,93.0,0.979932163,53800
490,92.0,0.999474682,54900
500,93.0,1.019580225,56000
510,93.0,1.041480872,57100
520,93.0,1.061150054,58200
530,95.0,1.08262184,59300
540,95.0,1.10396907,60400
550,100.0,1.124506878,61500
560,100.0,1.146509586,62600
570,98.0,1.170676183,63700
580,97.0,1.191100191,64800
590,99.0,1.217554407,65900
600,98.0,1.238800087,67000
610,100.0,1.260173611,68100
620,101.0,1.280865749,69200
630,94.0,1.30150829,70300
640,95.0,1.320227034,71400
650,99.0,1.340055816,72500
660,100.0,1.359781985,73600
670,99.0,1.377842069,74700
680,100.0,1.396774868,75800
690,99.0,1.415540724,76900
700,100.0,1.432931824,78000
710,99.0,1.451140242,79100
720,100.0,1.467675733,80200
730,99.0,1.486137477,81300
740,100.0,1.503525529,82400
750,99.0,1.521139865,83500
760,99.0,1.53883067,84600
770,99.0,1.55553606,85700
780,98.0,1.575284824,86800
790,99.0,1.592725627,87900
800,99.0,1.61092058,89000
810,99.0,1.628660425,90100
820,99.0,1.646446409,91200
830,99.0,1.665886749,92300
840,98.0,1.683173585,93400
850,99.0,1.705578386,94500
860,99.0,1.724785548,95600
870,99.0,1.741737626,96700
880,98.0,1.760512096,97800
890,98.0,1.780288064,98900
900,99.0,1.799106704,100000
910,99.0,1.81791054,101100
920,99.0,1.835775555,102200
930,99.0,1.855026247,103300
940,99.0,1.875559678,104400
950,99.0,1.896900366,105500
960,99.0,1.919701193,106600
970,99.0,1.940428765,107700
980,99.0,1.961134652,108800
990,99.0,1.981205317,109900
1000,99.0,1.998486518,111000
1010,99.0,2.019451517,112100
1020,101.0,2.040335967,113200
1030,99.0,2.060526344,114300
1040,99.0,2.081039648,115400
1050,99.0,2.100283764,116500
1060,99.0,2.119011765,117600
1070,98.0,2.137743827,118700
1080,99.0,2.157072438,119800
1090,99.0,2.175785586,120900
1100,99.0,2.195713146,122000
1110,99.0,2.212776839,123100
1120,99.0,2.232496227,124200
1130,104.0,2.251956157,125300
1140,99.0,2.272532877,126400
1150,99.0,2.291799345,127500
1160,99.0,2.312128952,128600
1170,100.0,2.333062579,129700
1180,99.0,2.355035386,130800
1190,99.0,2.373969363,131900
1200,98.0,2.393607677,133000
1210,99.0,2.413478211,134100
1220,99.0,2.434792387,135200
1230,99.0,2.455738662,136300
1240,99.0,2.477856635,137400
1250,99.0,2.496061687,138500
1260,98.0,2.513966634,139600
1270,99.0,2.533242984,140700
1280,101.0,2.555200119,141800
1290,99.0,2.577608912,142900
1300,99.0,2.599572941,144000
1310,99.0,2.617472366,145100
1320,100.0,2.639161691,146200
1330,99.0,2.661176625,147300
1340,99.0,2.682375418,148400
1350,98.0,2.701107365,149500
1360,99.0,2.721122033,150600
1370,99.0,2.739267349,151700
1380,98.0,2.761263237,152800
1390,98.0,2.783306146,153900
1400,100.0,2.803961104,155000
1410,100.0,2.823636262,156100
1420,99.0,2.843670573,157200
1430,99.0,2.862453818,158300
1440,99.0,2.881450573,159400
1450,98.0,2.900687225,160500
1460,99.0,2.918678504,161600
1470,98.0,2.938655729,162700
1480,99.0,2.956398979,163800
1490,99.0,2.974805984,164900
1500,99.0,2.993773733,166000
1510,99.0,3.013501906,167100
1520,99.0,3.034226012,168200
1530,104.0,3.056939393,169300
1540,99.0,3.077308583,170400
1550,99.0,3.099646281,171500
1560,99.0,3.121604686,172600
1570,99.0,3.142195111,173700
1580,100.0,3.162958089,174800
1590,99.0,3.184144276,175900
1600,99.0,3.205158961,177000
1610,100.0,3.222560345,178100
1620,100.0,3.241589509,179200
1630,100.0,3.260852496,180300
1640,100.0,3.279748142,181400
1650,100.0,3.300519384,182500
1660,100.0,3.317850414,183600
1670,100.0,3.337766224,184700
1680,101.0,3.358623745,185800
1690,100.0,3.377845487,186900
1700,104.0,3.397181479,188000
1710,99.0,3.414353455,189100
1720,99.0,3.433046157,190200
1730,100.0,3.451761414,191300
1740,99.0,3.469614985,192400
1750,99.0,3.488898821,193500
1760,100.0,3.507067616,194600
1770,99.0,3.526171781,195700
1780,99.0,3.545405891,196800
1790,100.0,3.563328932,197900
1800,100.0,3.583147105,199000
1810,101.0,3.601058899,200100
1820,100.0,3.622094523,201200
1830,102.0,3.640186237,202300
1840,99.0,3.658397378,203400
1850,100.0,3.676762635,204500
1860,99.0,3.693416958,205600
1870,100.0,3.712368372,206700
1880,100.0,3.731192363,207800
1890,99.0,3.74865283,208900
1900,100.0,3.770827298,210000
1910,99.0,3.787456175,211100
1920,99.0,3.80637777,212200
1930,99.0,3.825895764,213300
1940,99.0,3.843264693,214400
1950,99.0,3.865738079,215500
1960,101.0,3.884496287,216600
1970,100.0,3.902899904,217700
1980,100.0,3.922280584,218800
1990,101.0,3.942269209,219900
2000,104.0,3.96218244,221000
2010,101.0,3.981016918,222100
2020,100.0,3.999339599,223200
2030,101.0,4.01877239,224300
2040,99.0,4.036442821,225400
2050,101.0,4.057217966,226500
2060,100.0,4.076820149,227600
2070,99.0,4.094052851,228700
2080,100.0,4.115687009,229800
2090,100.0,4.137625405,230900
2100,99.0,4.154939026,232000
2110,100.0,4.176591292,233100
2120,99.0,4.197220203,234200
2130,100.0,4.216794977,235300
2140,101.0,4.235525201,236400
2150,105.0,4.253649686,237500
2160,101.0,4.272811734,238600
2170,99.0,4.291865679,239700
2180,100.0,4.309197263,240800
2190,99.0,4.328296525,241900
2200,100.0,4.346738824,243000
2210,99.0,4.364100906,244100
2220,100.0,4.383803914,245200
2230,100.0,4.400931816,246300
2240,99.0,4.420799822,247400
2250,99.0,4.4388644,248500
2260,99.0,4.457116831,249600
2270,100.0,4.477163377,250700
2280,100.0,4.496151489,251800
2290,99.0,4.517762848,252900
2300,100.0,4.538803056,254000
2310,100.0,4.557001166,255100
2320,100.0,4.575688993,256200
2330,100.0,4.594140187,257300
2340,100.0,4.612510401,258400
2350,100.0,4.631814701,259500
2360,99.0,4.649531787,260600
2370,100.0,4.670919215,261700
2380,100.0,4.691723796,262800
2390,100.0,4.708797607,263900
2400,99.0,4.727873353,265000
2410,100.0,4.746094962,266100
2420,99.0,4.766574357,267200
2430,105.0,4.785310014,268300
2440,99.0,4.801665458,269400
